"numero de elemento","elemento"
"352","539"
"353","686"
"354","1780"
"355","1321"
"356","1088"
"357","591"
"358","1240"
"359","65"
"360","1941"
"361","1074"
"362","1095"
"363","1366"
"364","947"
"365","1496"
"366","1011"
"367","1550"
"368","575"
"369","1549"
"370","1479"
"371","478"
"372","1038"
"373","1710"
"374","1208"
"375","491"
"376","1557"
"377","1816"
"378","362"
"379","336"
"380","680"
"381","271"
"382","719"
"383","761"
"384","196"
"385","615"
"386","634"
"387","298"
"388","1321"
"389","1059"
"390","962"
"391","1664"
"392","1807"
"393","216"
"394","226"
"395","1473"
"396","233"
"397","1580"
"398","1261"
"399","1490"
"400","71"
"401","1601"
"402","574"
"403","1637"
"404","1845"
"405","1816"
"406","1182"
"407","93"
"408","1281"
"409","1187"
"410","1023"
"411","1040"
"412","1850"
"413","1068"
"414","1301"
"415","1831"
"416","388"
"417","1915"
"418","869"
"419","37"
"420","968"
"421","1320"
"422","901"
"423","1474"
"424","1223"
"425","477"
"426","242"
"427","1475"
"428","1199"
"429","1911"
"430","785"
"431","583"
"432","1095"
"433","761"
"434","1613"
"435","512"
"436","676"
"437","29"
"438","1567"
"439","1708"
"440","1678"
"441","296"
"442","1484"
"443","1088"
"444","1565"
"445","1609"
"446","24"
"447","1488"
"448","717"
"449","46"
"450","1256"
"451","765"
"452","400"
"453","418"
"454","1637"
"455","843"
"456","1250"
"457","1719"
"458","684"
"459","558"
"460","1800"
"461","1452"
"462","1203"
"463","1265"
"464","34"
"465","1771"
"466","470"
"467","674"
"468","1904"
"469","370"
"470","399"
"471","333"
"472","1552"
"473","1163"
"474","260"
"475","1555"
"476","181"
"477","1578"
"478","555"
"479","1959"
"480","355"
"481","1219"
"482","680"
"483","310"
"484","983"
"485","630"
"486","791"
"487","1072"
"488","916"
"489","1176"
"490","1140"
"491","599"
"492","280"
"493","223"
"494","679"
"495","1635"
"496","621"
"497","697"
"498","894"
"499","1791"
"500","251"
"501","1530"
"502","1027"
"503","1844"
"504","1306"
"505","624"
"506","1645"
"507","1759"
"508","373"
"509","1636"
"510","1682"
"511","1714"
"512","1339"
"513","1200"
"514","1961"
"515","1540"
"516","672"
"517","1895"
"518","1341"
"519","1445"
"520","1536"
"521","1894"
"522","638"
"523","659"
"524","1363"
"525","773"
"526","66"
"527","722"
"528","1211"
"529","489"
"530","905"
"531","539"
"532","1946"
"533","1049"
"534","1710"
"535","1844"
"536","209"
"537","27"
"538","1161"
"539","1816"
"540","1731"
"541","795"
"542","705"
"543","1282"
"544","1881"
"545","1815"
"546","1343"
"547","267"
"548","766"
"549","426"
"550","1501"
"551","1806"
"552","1194"
"553","371"
"554","494"
"555","293"
"556","1644"
"557","1329"
"558","887"
"559","850"
"560","641"
"561","429"
"562","1995"
"563","907"
"564","641"
"565","1396"
"566","756"
"567","530"
"568","152"
"569","1760"
"570","1149"
"571","464"
"572","1458"
"573","1922"
"574","173"
"575","286"
"576","1280"
"577","878"
"578","749"
"579","992"
"580","343"
"581","242"
"582","1035"
"583","302"
"584","1591"
"585","1604"
"586","1511"
"587","928"
"588","473"
"589","696"
"590","1930"
"591","1766"
"592","594"
"593","747"
"594","1543"
"595","305"
"596","52"
"597","1886"
"598","538"
"599","1426"
"600","436"
"601","562"
"602","445"
"603","1500"
"604","534"
"605","13"
"606","1545"
"607","1112"
"608","964"
"609","871"
"610","1577"
"611","1606"
"612","1486"
"613","1588"
"614","313"
"615","730"
"616","1755"
"617","765"
"618","1470"
"619","1466"
"620","1085"
"621","1773"
"622","496"
"623","1043"
"624","771"
"625","1477"
"626","1922"
"627","131"
"628","888"
"629","284"
"630","451"
"631","1319"
"632","1288"
"633","727"
"634","1484"
"635","1121"
"636","1987"
"637","1297"
"638","1961"
"639","1205"
"640","1722"
"641","103"
"642","1973"
"643","736"
"644","199"
"645","979"
"646","637"
"647","1286"
"648","1881"
"649","626"
"650","1783"
"651","1815"
"652","524"
"653","932"
"654","1196"
"655","1885"
"656","103"
"657","1072"
"658","336"
"659","1076"
"660","1903"
"661","1409"
"662","1939"
"663","1110"
"664","649"
"665","1617"
"666","1263"
"667","818"
"668","1917"
"669","1697"
"670","641"
"671","24"
"672","1414"
"673","866"
"674","469"
"675","180"
"676","709"
"677","1427"
"678","235"
"679","565"
"680","1926"
"681","679"
"682","1734"
"683","73"
"684","1818"
"685","1202"
"686","594"
"687","983"
"688","1955"
"689","208"
"690","885"
"691","648"
"692","1966"
"693","1778"
"694","1630"
"695","1762"
"696","155"
"697","1782"
"698","1610"
"699","947"
"700","1224"
"701","833"
"702","982"
"703","1542"
"704","875"
"705","1468"
"706","1455"
"707","917"
"708","1214"
"709","185"
"710","1525"
"711","732"
"712","1381"
"713","1408"
"714","1182"
"715","358"
"716","1291"
"717","10"
"718","1383"
"719","710"
"720","1594"
"721","1801"
"722","1956"
"723","1795"
"724","826"
"725","82"
"726","889"
"727","689"
"728","736"
"729","1848"
"730","1537"
"731","1032"
"732","1368"
"733","1382"
"734","1691"
"735","1651"
"736","654"
"737","569"
"738","1237"
"739","328"
"740","309"
"741","1944"
"742","1713"
"743","287"
"744","1450"
"745","849"
"746","852"
"747","1328"
"748","483"
"749","145"
"750","1117"
"751","1949"
"752","241"
"753","1519"
"754","1123"
"755","1865"
"756","1477"
"757","1925"
"758","551"
"759","404"
"760","959"
"761","1788"
"762","920"
"763","1205"
"764","849"
"765","675"
"766","213"
"767","51"
"768","1938"
"769","1741"
"770","765"
"771","1343"
"772","1214"
"773","1332"
"774","994"
"775","833"
"776","411"
"777","1133"
"778","140"
"779","61"
"780","1446"
"781","218"
"782","1898"
"783","1858"
"784","1388"
"785","1093"
"786","676"
"787","191"
"788","1589"
"789","1824"
"790","60"
"791","1282"
"792","26"
"793","486"
"794","1426"
"795","735"
"796","1831"
"797","1197"
"798","1190"
"799","217"
"800","556"
"801","331"
"802","121"
"803","336"
"804","1389"
"805","514"
"806","796"
"807","1911"
"808","1721"
"809","954"
"810","506"
"811","1568"
"812","1112"
"813","345"
"814","1074"
"815","375"
"816","990"
"817","241"
"818","1596"
"819","1768"
"820","412"
"821","278"
"822","972"
"823","1149"
"824","1989"
"825","858"
"826","1940"
"827","168"
"828","654"
"829","839"
"830","1684"
"831","1033"
"832","335"
"833","793"
"834","1325"
"835","701"
"836","422"
"837","549"
"838","932"
"839","1476"
"840","27"
"841","602"
"842","1922"
"843","605"
"844","1277"
"845","1923"
"846","1015"
"847","256"
"848","987"
"849","1973"
"850","1454"
"851","871"
"852","1216"
"853","1867"
"854","748"
"855","1226"
"856","757"
"857","796"
"858","898"
"859","1142"
"860","154"
"861","1590"
"862","611"
"863","1209"
"864","1424"
"865","537"
"866","79"
"867","1532"
"868","1181"
"869","210"
"870","77"
"871","1149"
"872","1090"
"873","1058"
"874","1719"
"875","1592"
"876","361"
"877","1547"
"878","31"
"879","450"
"880","344"
"881","167"
"882","1936"
"883","1106"
"884","1555"
"885","1844"
"886","895"
"887","1965"
"888","1358"
"889","1200"
"890","1936"
"891","636"
"892","1503"
"893","1981"
"894","1285"
"895","299"
"896","914"
"897","1329"
"898","401"
"899","224"
"900","1238"
"901","1388"
"902","1515"
"903","406"
"904","85"
"905","823"
"906","1790"
"907","358"
"908","1729"
"909","694"
"910","1405"
"911","1217"
"912","1657"
"913","633"
"914","1812"
"915","1628"
"916","955"
"917","1861"
"918","361"
"919","873"
"920","819"
"921","73"
"922","562"
"923","1950"
"924","98"
"925","1024"
"926","1600"
"927","388"
"928","1946"
"929","371"
"930","456"
"931","989"
"932","741"
"933","1720"
"934","323"
"935","1779"
"936","870"
"937","1499"
"938","539"
"939","106"
"940","1895"
"941","1415"
"942","1110"
"943","129"
"944","1153"
"945","928"
"946","367"
"947","1338"
"948","778"
"949","304"
"950","559"
"951","483"
"952","1081"
"953","285"
"954","1675"
"955","480"
"956","853"
"957","260"
"958","247"
"959","503"
"960","1947"
"961","580"
"962","1032"
"963","24"
"964","1614"
"965","1209"
"966","1351"
"967","407"
"968","457"
"969","67"
"970","722"
"971","1799"
"972","240"
"973","1794"
"974","348"
"975","645"
"976","1445"
"977","1889"
"978","1093"
"979","1118"
"980","918"
"981","604"
"982","1876"
"983","62"
"984","1043"
"985","575"
"986","816"
"987","102"
"988","717"
"989","1532"
"990","926"
"991","633"
"992","762"
"993","1144"
"994","853"
"995","675"
"996","613"
"997","547"
"998","1245"
"999","1767"
