"numero de elemento","elemento"
"9563","19167"
"9562","19167"
"9561","19165"
"9560","19164"
"9559","19160"
"9558","19159"
"9557","19157"
"9556","19156"
"9555","19155"
"9554","19155"
"9553","19154"
"9552","19154"
"9551","19154"
"9550","19153"
"9549","19145"
"9548","19145"
"9547","19144"
"9546","19142"
"9545","19142"
"9544","19141"
"9543","19140"
"9542","19138"
"9541","19138"
"9540","19137"
"9539","19136"
"9538","19133"
"9537","19133"
"9536","19126"
"9535","19123"
"9534","19110"
"9533","19106"
"9532","19102"
"9531","19101"
"9530","19101"
"9529","19101"
"9528","19101"
"9527","19100"
"9526","19098"
"9525","19097"
"9524","19089"
"9523","19089"
"9522","19087"
"9521","19087"
"9520","19085"
"9519","19084"
"9518","19083"
"9517","19079"
"9516","19079"
"9515","19079"
"9514","19076"
"9513","19074"
"9512","19071"
"9511","19069"
"9510","19068"
"9509","19067"
"9508","19065"
"9507","19065"
"9506","19064"
"9505","19062"
"9504","19061"
"9503","19058"
"9502","19058"
"9501","19056"
"9500","19054"
"9499","19049"
"9498","19047"
"9497","19039"
"9496","19039"
"9495","19038"
"9494","19036"
"9493","19035"
"9492","19029"
"9491","19027"
"9490","19026"
"9489","19026"
"9488","19025"
"9487","19022"
"9486","19020"
"9485","19019"
"9484","19019"
"9483","19015"
"9482","19012"
"9481","19002"
"9480","19000"
"9479","19000"
"9478","18997"
"9477","18996"
"9476","18994"
"9475","18994"
"9474","18992"
"9473","18991"
"9472","18991"
"9471","18990"
"9470","18988"
"9469","18987"
"9468","18987"
"9467","18985"
"9466","18984"
"9465","18984"
"9464","18983"
"9463","18980"
"9462","18979"
"9461","18978"
"9460","18977"
"9459","18977"
"9458","18977"
"9457","18976"
"9456","18976"
"9455","18974"
"9454","18973"
"9453","18970"
"9452","18966"
"9451","18965"
"9450","18962"
"9449","18961"
"9448","18961"
"9447","18958"
"9446","18956"
"9445","18953"
"9444","18951"
"9443","18951"
"9442","18949"
"9441","18948"
"9440","18948"
"9439","18948"
"9438","18946"
"9437","18944"
"9436","18944"
"9435","18943"
"9434","18943"
"9433","18942"
"9432","18941"
"9431","18940"
"9430","18940"
"9429","18940"
"9428","18939"
"9427","18939"
"9426","18934"
"9425","18933"
"9424","18931"
"9423","18931"
"9422","18930"
"9421","18928"
"9420","18927"
"9419","18926"
"9418","18926"
"9417","18923"
"9416","18919"
"9415","18919"
"9414","18918"
"9413","18917"
"9412","18910"
"9411","18910"
"9410","18909"
"9409","18907"
"9408","18907"
"9407","18905"
"9406","18904"
"9405","18899"
"9404","18899"
"9403","18899"
"9402","18899"
"9401","18898"
"9400","18896"
"9399","18896"
"9398","18895"
"9397","18894"
"9396","18894"
"9395","18893"
"9394","18892"
"9393","18892"
"9392","18888"
"9391","18887"
"9390","18886"
"9389","18881"
"9388","18880"
"9387","18879"
"9386","18877"
"9385","18876"
"9384","18871"
"9383","18871"
"9382","18871"
"9381","18863"
"9380","18862"
"9379","18862"
"9378","18860"
"9377","18858"
"9376","18855"
"9375","18854"
"9374","18854"
"9373","18852"
"9372","18848"
"9371","18848"
"9370","18844"
"9369","18840"
"9368","18834"
"9367","18833"
"9366","18829"
"9365","18826"
"9364","18826"
"9363","18825"
"9362","18824"
"9361","18824"
"9360","18823"
"9359","18820"
"9358","18818"
"9357","18812"
"9356","18811"
"9355","18809"
"9354","18804"
"9353","18802"
"9352","18799"
"9351","18799"
"9350","18796"
"9349","18793"
"9348","18790"
"9347","18789"
"9346","18789"
"9345","18788"
"9344","18784"
"9343","18775"
"9342","18775"
"9341","18773"
"9340","18767"
"9339","18767"
"9338","18766"
"9337","18766"
"9336","18766"
"9335","18765"
"9334","18764"
"9333","18760"
"9332","18759"
"9331","18759"
"9330","18758"
"9329","18755"
"9328","18754"
"9327","18754"
"9326","18753"
"9325","18752"
"9324","18751"
"9323","18750"
"9322","18749"
"9321","18748"
"9320","18748"
"9319","18744"
"9318","18743"
"9317","18739"
"9316","18736"
"9315","18734"
"9314","18734"
"9313","18732"
"9312","18731"
"9311","18731"
"9310","18729"
"9309","18728"
"9308","18727"
"9307","18727"
"9306","18725"
"9305","18724"
"9304","18724"
"9303","18723"
"9302","18723"
"9301","18722"
"9300","18720"
"9299","18720"
"9298","18716"
"9297","18715"
"9296","18714"
"9295","18712"
"9294","18710"
"9293","18708"
"9292","18708"
"9291","18708"
"9290","18707"
"9289","18702"
"9288","18701"
"9287","18700"
"9286","18700"
"9285","18699"
"9284","18697"
"9283","18697"
"9282","18695"
"9281","18692"
"9280","18690"
"9279","18689"
"9278","18689"
"9277","18688"
"9276","18687"
"9275","18686"
"9274","18685"
"9273","18682"
"9272","18681"
"9271","18679"
"9270","18678"
"9269","18676"
"9268","18672"
"9267","18671"
"9266","18666"
"9265","18665"
"9264","18665"
"9263","18651"
"9262","18650"
"9261","18649"
"9260","18649"
"9259","18647"
"9258","18647"
"9257","18638"
"9256","18636"
"9255","18633"
"9254","18632"
"9253","18632"
"9252","18628"
"9251","18628"
"9250","18628"
"9249","18627"
"9248","18626"
"9247","18625"
"9246","18625"
"9245","18623"
"9244","18623"
"9243","18622"
"9242","18621"
"9241","18620"
"9240","18616"
"9239","18614"
"9238","18613"
"9237","18610"
"9236","18608"
"9235","18608"
"9234","18607"
"9233","18593"
"9232","18593"
"9231","18592"
"9230","18591"
"9229","18591"
"9228","18591"
"9227","18589"
"9226","18589"
"9225","18589"
"9224","18588"
"9223","18587"
"9222","18587"
"9221","18585"
"9220","18582"
"9219","18578"
"9218","18577"
"9217","18576"
"9216","18576"
"9215","18575"
"9214","18575"
"9213","18573"
"9212","18572"
"9211","18572"
"9210","18569"
"9209","18568"
"9208","18565"
"9207","18563"
"9206","18555"
"9205","18550"
"9204","18550"
"9203","18549"
"9202","18549"
"9201","18548"
"9200","18547"
"9199","18545"
"9198","18544"
"9197","18543"
"9196","18543"
"9195","18543"
"9194","18539"
"9193","18538"
"9192","18530"
"9191","18529"
"9190","18527"
"9189","18522"
"9188","18520"
"9187","18519"
"9186","18518"
"9185","18515"
"9184","18513"
"9183","18509"
"9182","18509"
"9181","18508"
"9180","18502"
"9179","18498"
"9178","18498"
"9177","18496"
"9176","18487"
"9175","18483"
"9174","18480"
"9173","18479"
"9172","18479"
"9171","18475"
"9170","18467"
"9169","18467"
"9168","18463"
"9167","18458"
"9166","18457"
"9165","18456"
"9164","18451"
"9163","18450"
"9162","18449"
"9161","18448"
"9160","18444"
"9159","18442"
"9158","18439"
"9157","18438"
"9156","18435"
"9155","18429"
"9154","18427"
"9153","18425"
"9152","18423"
"9151","18423"
"9150","18422"
"9149","18420"
"9148","18420"
"9147","18419"
"9146","18419"
"9145","18419"
"9144","18418"
"9143","18416"
"9142","18415"
"9141","18414"
"9140","18413"
"9139","18411"
"9138","18408"
"9137","18405"
"9136","18398"
"9135","18397"
"9134","18395"
"9133","18392"
"9132","18390"
"9131","18386"
"9130","18385"
"9129","18383"
"9128","18382"
"9127","18382"
"9126","18381"
"9125","18380"
"9124","18379"
"9123","18377"
"9122","18373"
"9121","18369"
"9120","18368"
"9119","18363"
"9118","18363"
"9117","18360"
"9116","18359"
"9115","18357"
"9114","18356"
"9113","18348"
"9112","18344"
"9111","18343"
"9110","18343"
"9109","18341"
"9108","18340"
"9107","18339"
"9106","18337"
"9105","18331"
"9104","18328"
"9103","18328"
"9102","18323"
"9101","18321"
"9100","18321"
"9099","18320"
"9098","18318"
"9097","18315"
"9096","18310"
"9095","18310"
"9094","18308"
"9093","18308"
"9092","18306"
"9091","18305"
"9090","18302"
"9089","18295"
"9088","18294"
"9087","18293"
"9086","18290"
"9085","18289"
"9084","18285"
"9083","18278"
"9082","18270"
"9081","18263"
"9080","18258"
"9079","18256"
"9078","18251"
"9077","18250"
"9076","18250"
"9075","18248"
"9074","18246"
"9073","18243"
"9072","18240"
"9071","18237"
"9070","18237"
"9069","18237"
"9068","18236"
"9067","18235"
"9066","18234"
"9065","18234"
"9064","18233"
"9063","18229"
"9062","18228"
"9061","18226"
"9060","18225"
"9059","18225"
"9058","18221"
"9057","18221"
"9056","18220"
"9055","18217"
"9054","18215"
"9053","18209"
"9052","18201"
"9051","18201"
"9050","18200"
"9049","18199"
"9048","18196"
"9047","18196"
"9046","18195"
"9045","18193"
"9044","18193"
"9043","18180"
"9042","18175"
"9041","18174"
"9040","18174"
"9039","18171"
"9038","18170"
"9037","18170"
"9036","18169"
"9035","18166"
"9034","18165"
"9033","18165"
"9032","18162"
"9031","18161"
"9030","18159"
"9029","18156"
"9028","18156"
"9027","18154"
"9026","18154"
"9025","18149"
"9024","18148"
"9023","18147"
"9022","18144"
"9021","18142"
"9020","18141"
"9019","18140"
"9018","18139"
"9017","18137"
"9016","18137"
"9015","18135"
"9014","18135"
"9013","18132"
"9012","18132"
"9011","18125"
"9010","18124"
"9009","18124"
"9008","18121"
"9007","18119"
"9006","18119"
"9005","18116"
"9004","18115"
"9003","18113"
"9002","18112"
"9001","18111"
"9000","18110"
"8999","18109"
"8998","18103"
"8997","18097"
"8996","18091"
"8995","18091"
"8994","18089"
"8993","18088"
"8992","18088"
"8991","18085"
"8990","18085"
"8989","18084"
"8988","18083"
"8987","18083"
"8986","18083"
"8985","18082"
"8984","18080"
"8983","18078"
"8982","18077"
"8981","18071"
"8980","18069"
"8979","18068"
"8978","18067"
"8977","18067"
"8976","18065"
"8975","18064"
"8974","18064"
"8973","18062"
"8972","18059"
"8971","18058"
"8970","18055"
"8969","18055"
"8968","18055"
"8967","18053"
"8966","18053"
"8965","18048"
"8964","18046"
"8963","18046"
"8962","18041"
"8961","18041"
"8960","18032"
"8959","18029"
"8958","18028"
"8957","18026"
"8956","18024"
"8955","18021"
"8954","18019"
"8953","18012"
"8952","18010"
"8951","18010"
"8950","18009"
"8949","18009"
"8948","18008"
"8947","18006"
"8946","18003"
"8945","17997"
"8944","17996"
"8943","17992"
"8942","17990"
"8941","17990"
"8940","17990"
"8939","17983"
"8938","17981"
"8937","17978"
"8936","17977"
"8935","17963"
"8934","17963"
"8933","17962"
"8932","17962"
"8931","17957"
"8930","17955"
"8929","17954"
"8928","17953"
"8927","17953"
"8926","17952"
"8925","17949"
"8924","17946"
"8923","17946"
"8922","17944"
"8921","17943"
"8920","17941"
"8919","17938"
"8918","17937"
"8917","17937"
"8916","17937"
"8915","17937"
"8914","17937"
"8913","17934"
"8912","17934"
"8911","17934"
"8910","17933"
"8909","17932"
"8908","17932"
"8907","17931"
"8906","17929"
"8905","17928"
"8904","17927"
"8903","17926"
"8902","17920"
"8901","17920"
"8900","17913"
"8899","17912"
"8898","17910"
"8897","17907"
"8896","17901"
"8895","17901"
"8894","17899"
"8893","17896"
"8892","17895"
"8891","17886"
"8890","17886"
"8889","17882"
"8888","17882"
"8887","17881"
"8886","17880"
"8885","17879"
"8884","17877"
"8883","17875"
"8882","17874"
"8881","17870"
"8880","17868"
"8879","17867"
"8878","17867"
"8877","17866"
"8876","17864"
"8875","17856"
"8874","17855"
"8873","17852"
"8872","17851"
"8871","17849"
"8870","17847"
"8869","17844"
"8868","17842"
"8867","17836"
"8866","17835"
"8865","17835"
"8864","17833"
"8863","17832"
"8862","17832"
"8861","17830"
"8860","17829"
"8859","17829"
"8858","17828"
"8857","17828"
"8856","17825"
"8855","17824"
"8854","17824"
"8853","17823"
"8852","17822"
"8851","17822"
"8850","17817"
"8849","17813"
"8848","17812"
"8847","17809"
"8846","17809"
"8845","17805"
"8844","17804"
"8843","17803"
"8842","17801"
"8841","17801"
"8840","17799"
"8839","17797"
"8838","17796"
"8837","17795"
"8836","17793"
"8835","17786"
"8834","17785"
"8833","17785"
"8832","17784"
"8831","17781"
"8830","17780"
"8829","17778"
"8828","17777"
"8827","17773"
"8826","17770"
"8825","17770"
"8824","17767"
"8823","17764"
"8822","17763"
"8821","17761"
"8820","17761"
"8819","17761"
"8818","17759"
"8817","17757"
"8816","17755"
"8815","17753"
"8814","17751"
"8813","17749"
"8812","17748"
"8811","17747"
"8810","17745"
"8809","17745"
"8808","17744"
"8807","17740"
"8806","17739"
"8805","17737"
"8804","17731"
"8803","17730"
"8802","17728"
"8801","17728"
"8800","17725"
"8799","17724"
"8798","17724"
"8797","17723"
"8796","17720"
"8795","17718"
"8794","17717"
"8793","17711"
"8792","17711"
"8791","17702"
"8790","17702"
"8789","17700"
"8788","17700"
"8787","17700"
"8786","17699"
"8785","17699"
"8784","17699"
"8783","17694"
"8782","17693"
"8781","17691"
"8780","17690"
"8779","17690"
"8778","17689"
"8777","17683"
"8776","17682"
"8775","17681"
"8774","17680"
"8773","17679"
"8772","17674"
"8771","17669"
"8770","17667"
"8769","17663"
"8768","17660"
"8767","17659"
"8766","17655"
"8765","17655"
"8764","17654"
"8763","17653"
"8762","17650"
"8761","17638"
"8760","17634"
"8759","17634"
"8758","17633"
"8757","17624"
"8756","17615"
"8755","17611"
"8754","17609"
"8753","17607"
"8752","17607"
"8751","17604"
"8750","17604"
"8749","17603"
"8748","17603"
"8747","17602"
"8746","17601"
"8745","17601"
"8744","17601"
"8743","17597"
"8742","17596"
"8741","17595"
"8740","17595"
"8739","17589"
"8738","17586"
"8737","17584"
"8736","17581"
"8735","17580"
"8734","17578"
"8733","17577"
"8732","17573"
"8731","17572"
"8730","17571"
"8729","17569"
"8728","17564"
"8727","17562"
"8726","17561"
"8725","17553"
"8724","17550"
"8723","17549"
"8722","17549"
"8721","17547"
"8720","17543"
"8719","17542"
"8718","17541"
"8717","17538"
"8716","17537"
"8715","17537"
"8714","17535"
"8713","17528"
"8712","17527"
"8711","17525"
"8710","17524"
"8709","17523"
"8708","17522"
"8707","17520"
"8706","17519"
"8705","17517"
"8704","17517"
"8703","17517"
"8702","17517"
"8701","17513"
"8700","17509"
"8699","17509"
"8698","17508"
"8697","17507"
"8696","17507"
"8695","17504"
"8694","17502"
"8693","17500"
"8692","17500"
"8691","17500"
"8690","17499"
"8689","17497"
"8688","17492"
"8687","17490"
"8686","17490"
"8685","17489"
"8684","17488"
"8683","17488"
"8682","17486"
"8681","17485"
"8680","17484"
"8679","17484"
"8678","17483"
"8677","17483"
"8676","17482"
"8675","17481"
"8674","17479"
"8673","17477"
"8672","17476"
"8671","17476"
"8670","17472"
"8669","17471"
"8668","17468"
"8667","17459"
"8666","17459"
"8665","17456"
"8664","17456"
"8663","17455"
"8662","17455"
"8661","17454"
"8660","17450"
"8659","17449"
"8658","17448"
"8657","17446"
"8656","17445"
"8655","17442"
"8654","17438"
"8653","17437"
"8652","17437"
"8651","17434"
"8650","17431"
"8649","17420"
"8648","17415"
"8647","17415"
"8646","17415"
"8645","17411"
"8644","17409"
"8643","17409"
"8642","17406"
"8641","17405"
"8640","17403"
"8639","17401"
"8638","17396"
"8637","17396"
"8636","17395"
"8635","17394"
"8634","17392"
"8633","17392"
"8632","17386"
"8631","17385"
"8630","17380"
"8629","17374"
"8628","17373"
"8627","17369"
"8626","17365"
"8625","17356"
"8624","17356"
"8623","17350"
"8622","17349"
"8621","17346"
"8620","17343"
"8619","17341"
"8618","17339"
"8617","17337"
"8616","17333"
"8615","17332"
"8614","17331"
"8613","17328"
"8612","17328"
"8611","17326"
"8610","17325"
"8609","17324"
"8608","17323"
"8607","17318"
"8606","17317"
"8605","17316"
"8604","17315"
"8603","17314"
"8602","17313"
"8601","17311"
"8600","17311"
"8599","17310"
"8598","17309"
"8597","17309"
"8596","17308"
"8595","17305"
"8594","17304"
"8593","17302"
"8592","17298"
"8591","17294"
"8590","17291"
"8589","17290"
"8588","17289"
"8587","17286"
"8586","17285"
"8585","17284"
"8584","17282"
"8583","17281"
"8582","17280"
"8581","17280"
"8580","17280"
"8579","17278"
"8578","17276"
"8577","17276"
"8576","17275"
"8575","17272"
"8574","17271"
"8573","17270"
"8572","17269"
"8571","17267"
"8570","17263"
"8569","17261"
"8568","17260"
"8567","17260"
"8566","17259"
"8565","17259"
"8564","17257"
"8563","17257"
"8562","17254"
"8561","17252"
"8560","17252"
"8559","17250"
"8558","17249"
"8557","17247"
"8556","17245"
"8555","17243"
"8554","17241"
"8553","17241"
"8552","17240"
"8551","17239"
"8550","17233"
"8549","17232"
"8548","17226"
"8547","17226"
"8546","17225"
"8545","17225"
"8544","17224"
"8543","17220"
"8542","17218"
"8541","17215"
"8540","17213"
"8539","17212"
"8538","17211"
"8537","17205"
"8536","17205"
"8535","17201"
"8534","17201"
"8533","17200"
"8532","17199"
"8531","17194"
"8530","17193"
"8529","17191"
"8528","17190"
"8527","17189"
"8526","17183"
"8525","17182"
"8524","17179"
"8523","17178"
"8522","17176"
"8521","17174"
"8520","17174"
"8519","17171"
"8518","17170"
"8517","17167"
"8516","17166"
"8515","17165"
"8514","17165"
"8513","17165"
"8512","17161"
"8511","17161"
"8510","17154"
"8509","17153"
"8508","17143"
"8507","17142"
"8506","17142"
"8505","17141"
"8504","17141"
"8503","17136"
"8502","17135"
"8501","17132"
"8500","17128"
"8499","17126"
"8498","17125"
"8497","17119"
"8496","17118"
"8495","17110"
"8494","17109"
"8493","17109"
"8492","17104"
"8491","17103"
"8490","17103"
"8489","17092"
"8488","17092"
"8487","17092"
"8486","17091"
"8485","17088"
"8484","17087"
"8483","17087"
"8482","17082"
"8481","17081"
"8480","17078"
"8479","17078"
"8478","17077"
"8477","17076"
"8476","17076"
"8475","17074"
"8474","17073"
"8473","17073"
"8472","17070"
"8471","17070"
"8470","17068"
"8469","17065"
"8468","17059"
"8467","17053"
"8466","17048"
"8465","17045"
"8464","17045"
"8463","17044"
"8462","17044"
"8461","17041"
"8460","17038"
"8459","17035"
"8458","17031"
"8457","17030"
"8456","17029"
"8455","17029"
"8454","17025"
"8453","17025"
"8452","17023"
"8451","17020"
"8450","17018"
"8449","17017"
"8448","17016"
"8447","17016"
"8446","17015"
"8445","17012"
"8444","17012"
"8443","17011"
"8442","17011"
"8441","17010"
"8440","17009"
"8439","17006"
"8438","17006"
"8437","17005"
"8436","17001"
"8435","17001"
"8434","17001"
"8433","17000"
"8432","16995"
"8431","16990"
"8430","16989"
"8429","16988"
"8428","16985"
"8427","16980"
"8426","16978"
"8425","16977"
"8424","16976"
"8423","16975"
"8422","16971"
"8421","16969"
"8420","16968"
"8419","16967"
"8418","16967"
"8417","16967"
"8416","16965"
"8415","16963"
"8414","16960"
"8413","16959"
"8412","16958"
"8411","16957"
"8410","16957"
"8409","16956"
"8408","16956"
"8407","16956"
"8406","16948"
"8405","16947"
"8404","16945"
"8403","16945"
"8402","16945"
"8401","16944"
"8400","16941"
"8399","16936"
"8398","16932"
"8397","16930"
"8396","16929"
"8395","16929"
"8394","16928"
"8393","16927"
"8392","16925"
"8391","16923"
"8390","16922"
"8389","16922"
"8388","16922"
"8387","16921"
"8386","16920"
"8385","16919"
"8384","16916"
"8383","16913"
"8382","16909"
"8381","16909"
"8380","16908"
"8379","16908"
"8378","16908"
"8377","16906"
"8376","16905"
"8375","16900"
"8374","16900"
"8373","16894"
"8372","16891"
"8371","16889"
"8370","16888"
"8369","16876"
"8368","16873"
"8367","16872"
"8366","16872"
"8365","16864"
"8364","16863"
"8363","16861"
"8362","16861"
"8361","16860"
"8360","16858"
"8359","16858"
"8358","16855"
"8357","16855"
"8356","16854"
"8355","16851"
"8354","16850"
"8353","16850"
"8352","16848"
"8351","16847"
"8350","16847"
"8349","16845"
"8348","16838"
"8347","16836"
"8346","16835"
"8345","16834"
"8344","16832"
"8343","16830"
"8342","16828"
"8341","16825"
"8340","16823"
"8339","16822"
"8338","16822"
"8337","16822"
"8336","16821"
"8335","16812"
"8334","16808"
"8333","16806"
"8332","16804"
"8331","16802"
"8330","16798"
"8329","16796"
"8328","16794"
"8327","16794"
"8326","16793"
"8325","16788"
"8324","16788"
"8323","16786"
"8322","16782"
"8321","16777"
"8320","16773"
"8319","16770"
"8318","16766"
"8317","16766"
"8316","16765"
"8315","16759"
"8314","16758"
"8313","16755"
"8312","16751"
"8311","16750"
"8310","16748"
"8309","16741"
"8308","16739"
"8307","16737"
"8306","16736"
"8305","16736"
"8304","16736"
"8303","16729"
"8302","16726"
"8301","16725"
"8300","16723"
"8299","16720"
"8298","16718"
"8297","16717"
"8296","16709"
"8295","16708"
"8294","16704"
"8293","16703"
"8292","16703"
"8291","16698"
"8290","16691"
"8289","16689"
"8288","16688"
"8287","16688"
"8286","16684"
"8285","16683"
"8284","16682"
"8283","16673"
"8282","16672"
"8281","16671"
"8280","16669"
"8279","16662"
"8278","16661"
"8277","16658"
"8276","16658"
"8275","16657"
"8274","16656"
"8273","16654"
"8272","16651"
"8271","16648"
"8270","16646"
"8269","16645"
"8268","16641"
"8267","16641"
"8266","16638"
"8265","16637"
"8264","16635"
"8263","16633"
"8262","16631"
"8261","16630"
"8260","16629"
"8259","16627"
"8258","16624"
"8257","16623"
"8256","16619"
"8255","16616"
"8254","16615"
