"numero de elemento","elemento"
"335","4972"
"336","3795"
"337","6844"
"338","2026"
"339","1546"
"340","2373"
"341","2389"
"342","5939"
"343","5604"
"344","3145"
"345","7378"
"346","7829"
"347","9654"
"348","1301"
"349","9483"
"350","8108"
"351","5800"
"352","5809"
"353","7908"
"354","3498"
"355","8647"
"356","4801"
"357","6548"
"358","2035"
"359","4046"
"360","4307"
"361","5524"
"362","629"
"363","3105"
"364","9726"
"365","4102"
"366","7750"
"367","5525"
"368","9243"
"369","7278"
"370","7285"
"371","9135"
"372","6127"
"373","8065"
"374","7283"
"375","1432"
"376","7238"
"377","2697"
"378","5530"
"379","1305"
"380","2220"
"381","5859"
"382","315"
"383","6793"
"384","4036"
"385","2166"
"386","8918"
"387","8400"
"388","9532"
"389","9503"
"390","434"
"391","4279"
"392","1463"
"393","8973"
"394","9517"
"395","5775"
"396","8698"
"397","7286"
"398","3997"
"399","2554"
"400","7779"
"401","7268"
"402","2756"
"403","7881"
"404","1074"
"405","2960"
"406","4386"
"407","2243"
"408","3804"
"409","2985"
"410","7220"
"411","3311"
"412","4404"
"413","2945"
"414","2667"
"415","7791"
"416","8986"
"417","9669"
"418","6200"
"419","1785"
"420","2896"
"421","8742"
"422","4290"
"423","5746"
"424","1255"
"425","7849"
"426","170"
"427","553"
"428","6137"
"429","535"
"430","7878"
"431","6510"
"432","6239"
"433","625"
"434","3962"
"435","7757"
"436","4322"
"437","2133"
"438","4405"
"439","5643"
"440","8254"
"441","2293"
"442","9494"
"443","1532"
"444","83"
"445","90"
"446","2735"
"447","638"
"448","789"
"449","2181"
"450","7794"
"451","6597"
"452","1684"
"453","8717"
"454","1945"
"455","6692"
"456","8694"
"457","3290"
"458","1042"
"459","6245"
"460","2959"
"461","2413"
"462","6086"
"463","6101"
"464","2674"
"465","4970"
"466","1627"
"467","9711"
"468","4562"
"469","5619"
"470","9663"
"471","3187"
"472","8994"
"473","5330"
"474","1157"
"475","8691"
"476","4314"
"477","3506"
"478","7468"
"479","1850"
"480","2475"
"481","6971"
"482","9323"
"483","8393"
"484","2025"
"485","3752"
"486","9945"
"487","3184"
"488","5367"
"489","5399"
"490","4024"
"491","8805"
"492","7025"
"493","9852"
"494","6034"
"495","7299"
"496","2466"
"497","4930"
"498","2379"
"499","2066"
"500","6630"
"501","4735"
"502","1126"
"503","2303"
"504","3530"
"505","6307"
"506","9444"
"507","9497"
"508","3920"
"509","7469"
"510","2070"
"511","6328"
"512","1134"
"513","6506"
"514","244"
"515","3017"
"516","646"
"517","3179"
"518","6327"
"519","8089"
"520","8400"
"521","4385"
"522","384"
"523","6830"
"524","8435"
"525","2488"
"526","4155"
"527","3629"
"528","8371"
"529","5613"
"530","1326"
"531","3883"
"532","4084"
"533","6974"
"534","2476"
"535","1364"
"536","7628"
"537","6156"
"538","999"
"539","8241"
"540","6359"
"541","3407"
"542","5201"
"543","9610"
"544","3380"
"545","5559"
"546","275"
"547","4552"
"548","1644"
"549","7050"
"550","1894"
"551","4805"
"552","5379"
"553","1007"
"554","1423"
"555","9491"
"556","7448"
"557","5541"
"558","3208"
"559","4966"
"560","3879"
"561","1440"
"562","2233"
"563","9246"
"564","2813"
"565","9682"
"566","9462"
"567","9476"
"568","4987"
"569","4274"
"570","7666"
"571","9889"
"572","4035"
"573","5868"
"574","6401"
"575","5910"
"576","8287"
"577","5525"
"578","3243"
"579","8635"
"580","4978"
"581","472"
"582","3084"
"583","7815"
"584","1414"
"585","6082"
"586","6488"
"587","9945"
"588","8868"
"589","6151"
"590","2828"
"591","2897"
"592","515"
"593","7007"
"594","3215"
"595","8638"
"596","6327"
"597","9760"
"598","3496"
"599","9429"
"600","5498"
"601","9449"
"602","6905"
"603","2955"
"604","7737"
"605","7192"
"606","3481"
"607","1855"
"608","2741"
"609","9928"
"610","208"
"611","7286"
"612","2234"
"613","6763"
"614","8107"
"615","9764"
"616","4044"
"617","3760"
"618","1375"
"619","244"
"620","7165"
"621","4609"
"622","6250"
"623","3780"
"624","9259"
"625","3436"
"626","7333"
"627","4640"
"628","998"
"629","5660"
"630","9573"
"631","890"
"632","9311"
"633","35"
"634","7969"
"635","8451"
"636","5372"
"637","3654"
"638","8622"
"639","6953"
"640","3449"
"641","9845"
"642","8262"
"643","1932"
"644","3288"
"645","4757"
"646","3864"
"647","8062"
"648","4745"
"649","348"
"650","3144"
"651","1719"
"652","6164"
"653","7161"
"654","6775"
"655","8482"
"656","5091"
"657","9341"
"658","5997"
"659","2136"
"660","525"
"661","5402"
"662","7507"
"663","4871"
"664","3245"
"665","1430"
"666","7293"
"667","622"
"668","8081"
"669","3964"
"670","1476"
"671","7064"
"672","414"
"673","7679"
"674","9538"
"675","9842"
"676","7425"
"677","6572"
"678","9783"
"679","9899"
"680","6529"
"681","7707"
"682","6136"
"683","6055"
"684","2448"
"685","8417"
"686","8503"
"687","6864"
"688","1071"
"689","4694"
"690","797"
"691","137"
"692","1057"
"693","5134"
"694","3012"
"695","4800"
"696","312"
"697","3606"
"698","1410"
"699","2928"
"700","8940"
"701","8284"
"702","1231"
"703","5536"
"704","3434"
"705","9227"
"706","1303"
"707","5916"
"708","7225"
"709","7890"
"710","1483"
"711","8541"
"712","8135"
"713","7744"
"714","6290"
"715","6168"
"716","354"
"717","7919"
"718","7757"
"719","9072"
"720","9187"
"721","9178"
"722","25"
"723","6232"
"724","3765"
"725","2763"
"726","221"
"727","8857"
"728","1460"
"729","4310"
"730","962"
"731","7581"
"732","4448"
"733","6907"
"734","8258"
"735","4518"
"736","3696"
"737","9372"
"738","6266"
"739","1533"
"740","7859"
"741","3164"
"742","1369"
"743","5338"
"744","8785"
"745","4176"
"746","4779"
"747","3437"
"748","6225"
"749","3605"
"750","6895"
"751","1576"
"752","1684"
"753","4397"
"754","2803"
"755","6297"
"756","9022"
"757","6727"
"758","7698"
"759","1751"
"760","9605"
"761","7610"
"762","2115"
"763","3976"
"764","3201"
"765","2158"
"766","8371"
"767","2172"
"768","1108"
"769","7959"
"770","1261"
"771","7002"
"772","2675"
"773","8750"
"774","2694"
"775","2069"
"776","9650"
"777","9854"
"778","4661"
"779","6507"
"780","1550"
"781","7672"
"782","8927"
"783","10"
"784","8212"
"785","2452"
"786","6849"
"787","3183"
"788","4383"
"789","645"
"790","7766"
"791","1276"
"792","8590"
"793","9990"
"794","3785"
"795","6085"
"796","2756"
"797","5479"
"798","7604"
"799","1016"
"800","7673"
"801","6591"
"802","1558"
"803","4711"
"804","6078"
"805","2844"
"806","6899"
"807","5475"
"808","350"
"809","4190"
"810","1190"
"811","3606"
"812","4416"
"813","1100"
"814","8050"
"815","8524"
"816","8872"
"817","6482"
"818","3014"
"819","8911"
"820","525"
"821","2296"
"822","6510"
"823","4318"
"824","8085"
"825","976"
"826","5782"
"827","7930"
"828","4621"
"829","3979"
"830","6906"
"831","3917"
"832","7541"
"833","7368"
"834","9080"
"835","9399"
"836","3640"
"837","9706"
"838","9031"
"839","1062"
"840","3113"
"841","8853"
"842","673"
"843","3857"
"844","1737"
"845","8805"
"846","988"
"847","6881"
"848","4965"
"849","6635"
"850","7110"
"851","8541"
"852","2747"
"853","6597"
"854","2622"
"855","4112"
"856","9757"
"857","1993"
"858","8192"
"859","2473"
"860","2847"
"861","1342"
"862","9112"
"863","2159"
"864","2027"
"865","8087"
"866","712"
"867","4671"
"868","4916"
"869","5276"
"870","8181"
"871","1923"
"872","6423"
"873","1670"
"874","8523"
"875","2929"
"876","9661"
"877","7927"
"878","1664"
"879","9597"
"880","6573"
"881","8132"
"882","5686"
"883","9308"
"884","5150"
"885","8433"
"886","5978"
"887","9526"
"888","1146"
"889","1783"
"890","6378"
"891","9543"
"892","9935"
"893","5492"
"894","8532"
"895","2930"
"896","623"
"897","1135"
"898","8761"
"899","7570"
"900","2551"
"901","2358"
"902","8704"
"903","2239"
"904","6460"
"905","2582"
"906","2086"
"907","4969"
"908","4897"
"909","2278"
"910","7379"
"911","9061"
"912","4085"
"913","8273"
"914","153"
"915","6033"
"916","4714"
"917","3950"
"918","6822"
"919","1141"
"920","8240"
"921","9101"
"922","6152"
"923","823"
"924","7152"
"925","8736"
"926","6592"
"927","6299"
"928","9557"
"929","7908"
"930","7855"
"931","4806"
"932","3268"
"933","9211"
"934","2957"
"935","4029"
"936","6140"
"937","6728"
"938","4552"
"939","6175"
"940","1368"
"941","5334"
"942","3034"
"943","7979"
"944","322"
"945","2836"
"946","4739"
"947","9087"
"948","7234"
"949","1713"
"950","9397"
"951","287"
"952","5620"
"953","2784"
"954","111"
"955","9278"
"956","2167"
"957","1960"
"958","9025"
"959","5948"
"960","9985"
"961","2459"
"962","7518"
"963","8796"
"964","3264"
"965","9473"
"966","8320"
"967","4001"
"968","4651"
"969","5120"
"970","8229"
"971","2757"
"972","631"
"973","3034"
"974","4966"
"975","9589"
"976","4710"
"977","3315"
"978","89"
"979","4988"
"980","5050"
"981","8798"
"982","4172"
"983","9354"
"984","4360"
"985","995"
"986","6834"
"987","7536"
"988","3927"
"989","4943"
"990","8299"
"991","9531"
"992","6567"
"993","9719"
"994","5083"
"995","2795"
"996","1838"
"997","2650"
"998","7628"
"999","9055"
"1000","5533"
"1001","7987"
"1002","9711"
"1003","8783"
"1004","9378"
"1005","2424"
"1006","8254"
"1007","9766"
"1008","8071"
"1009","3410"
"1010","5277"
"1011","8601"
"1012","6503"
"1013","2025"
"1014","6399"
"1015","6936"
"1016","8577"
"1017","4187"
"1018","7605"
"1019","5168"
"1020","4725"
"1021","7080"
"1022","1233"
"1023","6427"
"1024","9195"
"1025","9309"
"1026","377"
"1027","2053"
"1028","1315"
"1029","668"
"1030","9302"
"1031","5659"
"1032","1607"
"1033","3684"
"1034","5372"
"1035","6658"
"1036","5164"
"1037","7266"
"1038","4692"
"1039","7842"
"1040","1335"
"1041","6484"
"1042","3589"
"1043","685"
"1044","13"
"1045","8853"
"1046","690"
"1047","2367"
"1048","3251"
"1049","9130"
"1050","3293"
"1051","3171"
"1052","5044"
"1053","5176"
"1054","1736"
"1055","528"
"1056","6049"
"1057","4864"
"1058","2636"
"1059","7711"
"1060","7906"
"1061","7561"
"1062","8179"
"1063","4106"
"1064","331"
"1065","7704"
"1066","6975"
"1067","3698"
"1068","8538"
"1069","5166"
"1070","1278"
"1071","1213"
"1072","7452"
"1073","4989"
"1074","9541"
"1075","7162"
"1076","703"
"1077","2344"
"1078","9785"
"1079","2386"
"1080","690"
"1081","1943"
"1082","5100"
"1083","989"
"1084","4649"
"1085","4340"
"1086","3445"
"1087","3134"
"1088","3453"
"1089","3413"
"1090","3912"
"1091","509"
"1092","6976"
"1093","4406"
"1094","9685"
"1095","8526"
"1096","2238"
"1097","898"
"1098","1133"
"1099","3235"
"1100","7727"
"1101","8702"
"1102","1390"
"1103","8523"
"1104","1945"
"1105","722"
"1106","6831"
"1107","3605"
"1108","9890"
"1109","8613"
"1110","7831"
"1111","21"
"1112","2866"
"1113","6900"
"1114","2776"
"1115","5202"
"1116","103"
"1117","9470"
"1118","9241"
"1119","9113"
"1120","4355"
"1121","6751"
"1122","802"
"1123","8850"
"1124","7488"
"1125","103"
"1126","3776"
"1127","7197"
"1128","8036"
"1129","2262"
"1130","5368"
"1131","6408"
"1132","671"
"1133","1847"
"1134","936"
"1135","416"
"1136","177"
"1137","1766"
"1138","7545"
"1139","2401"
"1140","1705"
"1141","2943"
"1142","7729"
"1143","7245"
"1144","504"
"1145","8709"
"1146","8453"
"1147","6293"
"1148","5827"
"1149","7403"
"1150","555"
"1151","470"
"1152","6311"
"1153","7330"
"1154","2797"
"1155","6818"
"1156","2743"
"1157","1856"
"1158","3162"
"1159","7786"
"1160","8913"
"1161","9993"
"1162","3430"
"1163","9302"
"1164","8800"
"1165","4045"
"1166","2610"
"1167","625"
"1168","5162"
"1169","1086"
"1170","2406"
"1171","3363"
"1172","6105"
"1173","3676"
"1174","1099"
"1175","2668"
"1176","870"
"1177","574"
"1178","6181"
"1179","3434"
"1180","3345"
"1181","2095"
"1182","5549"
"1183","2104"
"1184","9853"
"1185","3443"
"1186","1789"
"1187","1011"
"1188","1929"
"1189","6229"
"1190","4933"
"1191","3705"
"1192","6202"
"1193","8174"
"1194","5323"
"1195","6304"
"1196","851"
"1197","2148"
"1198","8878"
"1199","2737"
"1200","1127"
"1201","4509"
"1202","4859"
"1203","543"
"1204","7253"
"1205","4878"
"1206","6088"
"1207","4904"
"1208","4081"
"1209","308"
"1210","3454"
"1211","3703"
"1212","5012"
"1213","6942"
"1214","613"
"1215","4290"
"1216","5546"
"1217","8917"
"1218","6183"
"1219","2855"
"1220","7273"
"1221","6122"
"1222","4598"
"1223","2702"
"1224","5313"
"1225","1610"
"1226","4009"
"1227","4219"
"1228","9263"
"1229","2032"
"1230","2017"
"1231","6484"
"1232","5739"
"1233","7783"
"1234","8091"
"1235","5321"
"1236","1938"
"1237","442"
"1238","5918"
"1239","9892"
"1240","3518"
"1241","9403"
"1242","7475"
"1243","3774"
"1244","5936"
"1245","4732"
"1246","7093"
"1247","7226"
"1248","7776"
"1249","1165"
"1250","2638"
"1251","8803"
"1252","7291"
"1253","4674"
"1254","8113"
"1255","3854"
"1256","8091"
"1257","5344"
"1258","358"
"1259","9899"
"1260","4837"
"1261","7941"
"1262","5711"
"1263","3358"
"1264","9164"
"1265","5473"
"1266","5882"
"1267","8404"
"1268","659"
"1269","5076"
"1270","671"
"1271","4020"
"1272","9343"
"1273","4869"
"1274","8009"
"1275","7123"
"1276","7674"
"1277","5549"
"1278","513"
"1279","2292"
"1280","1700"
"1281","2926"
"1282","5126"
"1283","4122"
"1284","228"
"1285","7923"
"1286","3609"
"1287","8555"
"1288","2957"
"1289","4341"
"1290","7461"
"1291","1332"
"1292","9516"
"1293","9750"
"1294","7340"
"1295","2563"
"1296","8941"
"1297","3774"
"1298","988"
"1299","805"
"1300","4157"
"1301","4960"
"1302","2656"
"1303","2972"
"1304","729"
"1305","9321"
"1306","387"
"1307","4524"
"1308","2822"
"1309","4196"
"1310","2207"
"1311","2674"
"1312","3402"
"1313","3180"
"1314","5268"
"1315","7393"
"1316","6424"
"1317","9791"
"1318","3828"
"1319","6395"
"1320","73"
"1321","1243"
"1322","3322"
"1323","2249"
"1324","2709"
"1325","6073"
"1326","1707"
"1327","4535"
"1328","7106"
"1329","4099"
"1330","9925"
"1331","3727"
"1332","1667"
"1333","3410"
"1334","9477"
"1335","2720"
"1336","6593"
"1337","5704"
"1338","3333"
"1339","858"
"1340","439"
"1341","39"
"1342","5313"
"1343","4361"
"1344","9431"
"1345","2700"
"1346","2682"
"1347","7660"
"1348","9802"
"1349","1244"
"1350","7300"
"1351","2193"
"1352","4053"
"1353","777"
"1354","90"
"1355","1135"
"1356","6807"
"1357","7168"
"1358","2882"
"1359","8447"
"1360","9614"
"1361","5987"
"1362","2714"
"1363","135"
"1364","154"
"1365","5390"
"1366","7969"
"1367","8132"
"1368","6793"
"1369","7576"
"1370","6003"
"1371","5492"
"1372","9666"
"1373","9192"
"1374","5900"
"1375","6494"
"1376","3325"
"1377","6065"
"1378","6622"
"1379","8638"
"1380","1119"
"1381","2716"
"1382","2126"
"1383","4273"
"1384","5459"
"1385","1408"
"1386","9896"
"1387","2809"
"1388","8004"
"1389","993"
"1390","2883"
"1391","3629"
"1392","7063"
"1393","9154"
"1394","8078"
"1395","8065"
"1396","1621"
"1397","1496"
"1398","442"
"1399","2781"
"1400","1031"
"1401","380"
"1402","1602"
"1403","5052"
"1404","6058"
"1405","7244"
"1406","4804"
"1407","7492"
"1408","578"
"1409","6432"
"1410","8564"
"1411","4637"
"1412","5738"
"1413","8948"
"1414","262"
"1415","383"
"1416","3497"
"1417","7991"
"1418","5352"
"1419","5356"
"1420","768"
"1421","1630"
"1422","5650"
"1423","7687"
"1424","4880"
"1425","6501"
"1426","1718"
"1427","6432"
"1428","3161"
"1429","5379"
"1430","8002"
"1431","4478"
"1432","4557"
"1433","969"
"1434","1284"
"1435","9895"
"1436","3284"
"1437","5272"
"1438","5533"
"1439","8783"
"1440","3160"
"1441","5004"
"1442","7838"
"1443","5418"
"1444","1408"
"1445","7912"
"1446","4399"
"1447","8367"
"1448","1017"
"1449","2735"
"1450","4895"
"1451","8684"
"1452","5056"
"1453","172"
"1454","2581"
"1455","8528"
"1456","8589"
"1457","5439"
"1458","2869"
"1459","5289"
"1460","6970"
"1461","3349"
"1462","1854"
"1463","1195"
"1464","3345"
"1465","1778"
"1466","9920"
"1467","3929"
"1468","8483"
"1469","4494"
"1470","4651"
"1471","7011"
"1472","2740"
"1473","553"
"1474","7410"
"1475","2780"
"1476","8676"
"1477","8492"
"1478","4542"
"1479","8134"
"1480","4489"
"1481","3518"
"1482","9136"
"1483","1132"
"1484","4328"
"1485","6911"
"1486","4158"
"1487","4028"
"1488","4898"
"1489","2885"
"1490","8399"
"1491","7760"
"1492","1211"
"1493","1056"
"1494","6961"
"1495","9064"
"1496","7014"
"1497","3244"
"1498","3079"
"1499","4341"
"1500","8524"
"1501","707"
"1502","113"
"1503","7492"
"1504","2395"
"1505","2700"
"1506","2563"
"1507","4181"
"1508","8603"
"1509","6036"
"1510","6103"
"1511","8503"
"1512","4396"
"1513","391"
"1514","2063"
"1515","545"
"1516","6315"
"1517","8683"
"1518","8562"
"1519","6560"
"1520","4083"
"1521","5866"
"1522","2488"
"1523","4536"
"1524","2736"
"1525","9658"
"1526","5569"
"1527","2521"
"1528","4863"
"1529","874"
"1530","6959"
"1531","3056"
"1532","8850"
"1533","1819"
"1534","1140"
"1535","7910"
"1536","3359"
"1537","9704"
"1538","2565"
"1539","1737"
"1540","7704"
"1541","7476"
"1542","5118"
"1543","629"
"1544","9653"
"1545","9551"
"1546","6896"
"1547","6911"
"1548","3773"
"1549","2244"
"1550","5557"
"1551","1374"
"1552","5620"
"1553","1202"
"1554","7492"
"1555","3702"
"1556","8766"
"1557","3525"
"1558","9440"
"1559","2066"
"1560","9666"
"1561","4209"
"1562","6571"
"1563","670"
"1564","3354"
"1565","7866"
"1566","5096"
"1567","6094"
"1568","8518"
"1569","7442"
"1570","4301"
"1571","3806"
"1572","8304"
"1573","5136"
"1574","3095"
"1575","1846"
"1576","7050"
"1577","6457"
"1578","8552"
"1579","410"
"1580","7859"
"1581","9966"
"1582","5467"
"1583","2684"
"1584","521"
"1585","9042"
"1586","7688"
"1587","1358"
"1588","2313"
"1589","262"
"1590","5603"
"1591","4984"
"1592","7266"
"1593","435"
"1594","639"
"1595","9410"
"1596","3191"
"1597","9668"
"1598","4144"
"1599","5199"
"1600","4579"
"1601","4653"
"1602","5230"
"1603","38"
"1604","3414"
"1605","4827"
"1606","8981"
"1607","3373"
"1608","5646"
"1609","8042"
"1610","9946"
"1611","2917"
"1612","9729"
"1613","2381"
"1614","1672"
"1615","8189"
"1616","2326"
"1617","4525"
"1618","5015"
"1619","7443"
"1620","5620"
"1621","4033"
"1622","4462"
"1623","1918"
"1624","290"
"1625","8951"
"1626","7472"
"1627","5057"
"1628","5678"
"1629","5372"
"1630","2562"
"1631","3916"
"1632","3689"
"1633","7486"
"1634","2908"
"1635","9029"
"1636","671"
"1637","747"
"1638","7118"
"1639","7503"
"1640","5252"
"1641","4197"
"1642","5722"
"1643","4788"
"1644","3946"
"1645","3172"
"1646","4543"
"1647","7524"
"1648","9392"
"1649","5064"
"1650","534"
"1651","6138"
"1652","52"
"1653","3898"
"1654","9525"
"1655","7351"
"1656","3208"
"1657","4222"
"1658","3888"
"1659","6814"
"1660","8482"
"1661","2936"
"1662","992"
"1663","6923"
"1664","9150"
"1665","3143"
"1666","7356"
"1667","4033"
"1668","8095"
"1669","2770"
"1670","4195"
"1671","2302"
"1672","4338"
"1673","238"
"1674","764"
"1675","2525"
"1676","1747"
"1677","1961"
"1678","7013"
"1679","4696"
"1680","425"
"1681","470"
"1682","4231"
"1683","4167"
"1684","1292"
"1685","7349"
"1686","8683"
"1687","4057"
"1688","1367"
"1689","8782"
"1690","7830"
"1691","5326"
"1692","3896"
"1693","8602"
"1694","7839"
"1695","8336"
"1696","2453"
"1697","3647"
"1698","1057"
"1699","9372"
"1700","7960"
"1701","7030"
"1702","6667"
"1703","5792"
"1704","2139"
"1705","1226"
"1706","5317"
"1707","7938"
"1708","2591"
"1709","3055"
"1710","766"
"1711","9962"
"1712","1190"
"1713","3980"
"1714","7712"
"1715","8957"
"1716","8289"
"1717","4262"
"1718","8869"
"1719","1448"
"1720","7859"
"1721","6155"
"1722","4963"
"1723","9589"
"1724","4884"
"1725","6856"
"1726","3010"
"1727","2829"
"1728","4417"
"1729","7879"
"1730","5327"
"1731","9514"
"1732","7905"
"1733","649"
"1734","4457"
"1735","6695"
"1736","9251"
"1737","1852"
"1738","6520"
"1739","9143"
"1740","6515"
"1741","8345"
"1742","8525"
"1743","991"
"1744","3643"
"1745","9772"
"1746","8069"
"1747","8609"
"1748","7510"
"1749","6049"
"1750","5911"
"1751","5190"
"1752","6128"
"1753","4984"
"1754","9917"
"1755","1879"
"1756","5545"
"1757","20"
"1758","1503"
"1759","4231"
"1760","2120"
"1761","8213"
"1762","1610"
"1763","9793"
"1764","6620"
"1765","2464"
"1766","3360"
"1767","2905"
"1768","4190"
"1769","3720"
"1770","6681"
"1771","6834"
"1772","4642"
"1773","3596"
"1774","6152"
"1775","1708"
"1776","3532"
"1777","5165"
"1778","5576"
"1779","647"
"1780","2704"
"1781","8873"
"1782","1413"
"1783","2616"
"1784","6754"
"1785","9449"
"1786","5975"
"1787","1703"
"1788","5371"
"1789","3795"
"1790","4872"
"1791","4611"
"1792","9101"
"1793","13"
"1794","87"
"1795","3298"
"1796","8542"
"1797","4255"
"1798","3621"
"1799","169"
"1800","3968"
"1801","5363"
"1802","2557"
"1803","5765"
"1804","7921"
"1805","5100"
"1806","6241"
"1807","4179"
"1808","302"
"1809","6464"
"1810","5151"
"1811","2578"
"1812","9970"
"1813","2068"
"1814","4834"
"1815","2915"
"1816","2812"
"1817","9811"
"1818","3045"
"1819","9530"
"1820","5087"
"1821","8793"
"1822","1474"
"1823","7060"
"1824","6772"
"1825","9362"
"1826","2265"
"1827","6852"
"1828","7594"
"1829","9034"
"1830","1916"
"1831","4716"
"1832","1453"
"1833","4241"
"1834","6647"
"1835","9892"
"1836","243"
"1837","7965"
"1838","2349"
"1839","6186"
"1840","179"
"1841","5852"
"1842","7165"
"1843","9479"
"1844","1169"
"1845","612"
"1846","8003"
"1847","4058"
"1848","3748"
"1849","4905"
"1850","2331"
"1851","8595"
"1852","8985"
"1853","9083"
"1854","6609"
"1855","8158"
"1856","2752"
"1857","4488"
"1858","8180"
"1859","6665"
"1860","4644"
"1861","3237"
"1862","2089"
"1863","4468"
"1864","8633"
"1865","5125"
"1866","5979"
"1867","8132"
"1868","8029"
"1869","4771"
"1870","5792"
"1871","8308"
"1872","496"
"1873","9218"
"1874","1206"
"1875","6090"
"1876","4400"
"1877","9167"
"1878","364"
"1879","9105"
"1880","781"
"1881","5583"
"1882","8334"
"1883","9319"
"1884","8972"
"1885","2010"
"1886","2249"
"1887","7781"
"1888","407"
"1889","9188"
"1890","5692"
"1891","6726"
"1892","6593"
