"numero de elemento","elemento"
"1254","2112"
"1253","2111"
"1252","2108"
"1251","2106"
"1250","2105"
"1249","2101"
"1248","2100"
"1247","2098"
"1246","2097"
"1245","2096"
"1244","2095"
"1243","2095"
"1242","2092"
"1241","2090"
"1240","2089"
"1239","2088"
"1238","2083"
"1237","2083"
"1236","2080"
"1235","2079"
"1234","2078"
"1233","2077"
"1232","2075"
"1231","2072"
"1230","2071"
"1229","2068"
"1228","2066"
"1227","2065"
"1226","2065"
"1225","2063"
"1224","2061"
"1223","2061"
"1222","2055"
"1221","2055"
"1220","2054"
"1219","2052"
"1218","2052"
"1217","2050"
"1216","2048"
"1215","2046"
"1214","2045"
"1213","2043"
"1212","2043"
"1211","2041"
"1210","2039"
"1209","2039"
"1208","2036"
"1207","2031"
"1206","2030"
"1205","2029"
"1204","2028"
"1203","2028"
"1202","2028"
"1201","2026"
"1200","2026"
"1199","2025"
"1198","2022"
"1197","2021"
"1196","2020"
"1195","2020"
"1194","2013"
"1193","2010"
"1192","2007"
"1191","2005"
"1190","2004"
"1189","2003"
"1188","2002"
"1187","2002"
"1186","2002"
"1185","2001"
"1184","1996"
"1183","1996"
"1182","1992"
"1181","1992"
"1180","1992"
"1179","1989"
"1178","1988"
"1177","1988"
"1176","1983"
"1175","1981"
"1174","1979"
"1173","1979"
"1172","1978"
"1171","1977"
"1170","1977"
"1169","1975"
"1168","1974"
"1167","1970"
"1166","1968"
"1165","1968"
"1164","1968"
"1163","1968"
"1162","1965"
"1161","1964"
"1160","1961"
"1159","1957"
"1158","1957"
"1157","1955"
"1156","1954"
"1155","1954"
"1154","1952"
"1153","1951"
"1152","1948"
"1151","1947"
"1150","1946"
"1149","1946"
"1148","1943"
"1147","1942"
"1146","1938"
"1145","1938"
"1144","1935"
"1143","1935"
"1142","1935"
"1141","1934"
"1140","1933"
"1139","1933"
"1138","1931"
"1137","1929"
"1136","1925"
"1135","1921"
"1134","1918"
"1133","1917"
"1132","1917"
"1131","1915"
"1130","1907"
"1129","1906"
"1128","1903"
"1127","1902"
"1126","1899"
"1125","1896"
"1124","1894"
"1123","1891"
"1122","1890"
"1121","1887"
"1120","1885"
"1119","1884"
"1118","1883"
"1117","1883"
"1116","1882"
"1115","1881"
"1114","1880"
"1113","1879"
"1112","1878"
"1111","1875"
"1110","1874"
"1109","1873"
"1108","1871"
"1107","1869"
"1106","1868"
"1105","1868"
"1104","1868"
"1103","1867"
"1102","1867"
"1101","1865"
"1100","1865"
"1099","1864"
"1098","1863"
"1097","1862"
"1096","1856"
"1095","1854"
"1094","1854"
"1093","1853"
"1092","1853"
"1091","1851"
"1090","1850"
"1089","1849"
"1088","1848"
"1087","1845"
"1086","1845"
"1085","1840"
"1084","1839"
"1083","1839"
"1082","1837"
"1081","1836"
"1080","1835"
"1079","1829"
"1078","1828"
"1077","1828"
"1076","1826"
"1075","1826"
"1074","1826"
"1073","1823"
"1072","1822"
"1071","1821"
"1070","1821"
"1069","1818"
"1068","1817"
"1067","1813"
"1066","1813"
"1065","1811"
"1064","1809"
"1063","1808"
"1062","1803"
"1061","1802"
"1060","1802"
"1059","1800"
"1058","1799"
"1057","1798"
"1056","1795"
"1055","1795"
"1054","1789"
"1053","1789"
"1052","1788"
"1051","1787"
"1050","1786"
"1049","1785"
"1048","1785"
"1047","1783"
"1046","1775"
"1045","1774"
"1044","1772"
"1043","1769"
"1042","1769"
"1041","1768"
"1040","1767"
"1039","1762"
"1038","1758"
"1037","1755"
"1036","1754"
"1035","1754"
"1034","1753"
"1033","1752"
"1032","1749"
"1031","1749"
"1030","1748"
"1029","1748"
"1028","1748"
"1027","1746"
"1026","1744"
"1025","1737"
"1024","1735"
"1023","1734"
"1022","1731"
"1021","1730"
"1020","1729"
"1019","1728"
"1018","1724"
"1017","1724"
"1016","1721"
"1015","1721"
"1014","1720"
"1013","1716"
"1012","1715"
"1011","1715"
"1010","1712"
"1009","1710"
"1008","1707"
"1007","1706"
"1006","1702"
"1005","1700"
"1004","1694"
"1003","1693"
"1002","1691"
"1001","1688"
"1000","1687"
"999","1687"
"998","1686"
"997","1685"
"996","1683"
"995","1682"
"994","1681"
"993","1679"
"992","1678"
"991","1678"
"990","1677"
"989","1674"
"988","1674"
"987","1671"
"986","1670"
"985","1668"
"984","1664"
"983","1661"
"982","1661"
"981","1661"
"980","1659"
"979","1659"
"978","1657"
"977","1654"
"976","1653"
"975","1652"
"974","1650"
"973","1648"
"972","1647"
"971","1646"
"970","1643"
"969","1643"
"968","1642"
"967","1640"
"966","1638"
"965","1636"
"964","1635"
"963","1629"
"962","1628"
"961","1625"
"960","1624"
"959","1624"
"958","1623"
"957","1620"
"956","1620"
"955","1620"
"954","1620"
"953","1619"
"952","1615"
"951","1614"
"950","1614"
"949","1612"
"948","1610"
"947","1610"
"946","1605"
"945","1605"
"944","1604"
"943","1596"
"942","1595"
"941","1594"
"940","1594"
"939","1592"
"938","1590"
"937","1590"
"936","1590"
"935","1588"
"934","1578"
"933","1577"
"932","1573"
"931","1573"
"930","1572"
"929","1569"
"928","1566"
"927","1566"
"926","1565"
"925","1563"
"924","1555"
"923","1554"
"922","1552"
"921","1552"
"920","1551"
"919","1550"
"918","1545"
"917","1543"
"916","1541"
"915","1538"
"914","1537"
"913","1536"
"912","1536"
"911","1533"
"910","1530"
"909","1527"
"908","1527"
"907","1525"
"906","1522"
"905","1522"
"904","1516"
"903","1512"
"902","1511"
"901","1510"
"900","1509"
"899","1508"
"898","1504"
"897","1501"
"896","1499"
"895","1499"
"894","1498"
"893","1497"
"892","1497"
"891","1496"
"890","1490"
"889","1486"
"888","1486"
"887","1486"
"886","1486"
"885","1485"
"884","1485"
"883","1485"
"882","1484"
"881","1481"
"880","1475"
"879","1475"
"878","1472"
"877","1470"
"876","1470"
"875","1468"
"874","1467"
"873","1465"
"872","1464"
"871","1463"
"870","1462"
"869","1450"
"868","1445"
"867","1444"
"866","1441"
"865","1441"
"864","1434"
"863","1432"
"862","1431"
"861","1429"
"860","1424"
"859","1424"
"858","1422"
"857","1415"
"856","1414"
"855","1413"
"854","1412"
"853","1412"
"852","1412"
"851","1407"
"850","1405"
"849","1403"
"848","1401"
"847","1397"
"846","1396"
"845","1392"
"844","1391"
"843","1390"
"842","1389"
"841","1388"
"840","1388"
"839","1386"
"838","1384"
"837","1381"
"836","1379"
"835","1378"
"834","1375"
"833","1373"
"832","1373"
"831","1372"
"830","1371"
"829","1367"
"828","1366"
"827","1365"
"826","1362"
"825","1361"
"824","1360"
"823","1357"
"822","1352"
"821","1352"
"820","1351"
"819","1345"
"818","1345"
"817","1345"
"816","1344"
"815","1344"
"814","1343"
"813","1342"
"812","1342"
"811","1341"
"810","1340"
"809","1339"
"808","1338"
"807","1337"
"806","1334"
"805","1334"
"804","1333"
"803","1333"
"802","1333"
"801","1332"
"800","1331"
"799","1328"
"798","1327"
"797","1324"
"796","1324"
"795","1322"
"794","1321"
"793","1319"
"792","1316"
"791","1315"
"790","1312"
"789","1308"
"788","1307"
"787","1306"
"786","1305"
"785","1304"
"784","1302"
"783","1298"
"782","1298"
"781","1297"
"780","1295"
"779","1286"
"778","1286"
"777","1285"
"776","1278"
"775","1277"
"774","1277"
"773","1271"
"772","1269"
"771","1268"
"770","1268"
"769","1268"
"768","1268"
"767","1266"
"766","1265"
"765","1263"
"764","1263"
"763","1262"
"762","1259"
"761","1257"
"760","1255"
"759","1254"
"758","1252"
"757","1252"
"756","1251"
"755","1250"
"754","1250"
"753","1249"
"752","1244"
"751","1243"
"750","1243"
"749","1241"
"748","1239"
"747","1239"
"746","1238"
"745","1235"
"744","1234"
"743","1231"
"742","1230"
"741","1230"
"740","1230"
"739","1229"
"738","1228"
"737","1228"
"736","1227"
"735","1227"
"734","1225"
"733","1222"
"732","1221"
"731","1221"
"730","1218"
"729","1216"
"728","1216"
"727","1214"
"726","1214"
"725","1211"
"724","1203"
"723","1202"
"722","1200"
"721","1200"
"720","1199"
"719","1197"
"718","1197"
"717","1197"
"716","1196"
"715","1195"
"714","1192"
"713","1191"
"712","1188"
"711","1183"
"710","1181"
"709","1181"
"708","1178"
"707","1174"
"706","1174"
"705","1168"
"704","1168"
"703","1161"
"702","1161"
"701","1157"
"700","1155"
"699","1154"
"698","1154"
"697","1152"
"696","1151"
"695","1151"
"694","1150"
"693","1149"
"692","1149"
"691","1147"
"690","1145"
"689","1144"
"688","1142"
"687","1138"
"686","1135"
"685","1132"
"684","1129"
"683","1128"
"682","1127"
"681","1126"
"680","1123"
"679","1119"
"678","1119"
"677","1119"
"676","1118"
"675","1118"
"674","1116"
"673","1113"
"672","1111"
"671","1110"
"670","1107"
"669","1104"
"668","1104"
"667","1104"
"666","1103"
"665","1102"
"664","1096"
"663","1095"
"662","1094"
"661","1093"
"660","1090"
"659","1083"
"658","1083"
"657","1081"
"656","1080"
"655","1079"
"654","1079"
"653","1076"
"652","1075"
"651","1071"
"650","1069"
"649","1068"
"648","1068"
"647","1066"
"646","1061"
"645","1060"
"644","1060"
"643","1057"
"642","1056"
"641","1048"
"640","1045"
"639","1044"
"638","1044"
"637","1041"
"636","1040"
"635","1039"
"634","1038"
"633","1037"
"632","1037"
"631","1037"
"630","1034"
"629","1031"
"628","1031"
"627","1030"
"626","1028"
"625","1028"
"624","1027"
"623","1027"
"622","1025"
"621","1025"
"620","1023"
"619","1022"
"618","1016"
"617","1016"
"616","1013"
"615","1007"
"614","1005"
"613","1003"
"612","1002"
"611","999"
"610","998"
"609","997"
"608","996"
"607","994"
"606","994"
"605","994"
"604","992"
"603","992"
"602","992"
"601","992"
"600","990"
"599","986"
"598","984"
"597","982"
"596","982"
"595","980"
"594","978"
"593","975"
"592","974"
"591","971"
"590","969"
"589","967"
"588","966"
"587","964"
"586","963"
"585","962"
"584","960"
"583","960"
"582","958"
"581","956"
"580","956"
"579","955"
"578","954"
"577","954"
"576","952"
"575","950"
"574","950"
"573","948"
"572","947"
"571","945"
"570","944"
"569","943"
"568","943"
"567","942"
"566","940"
"565","937"
"564","936"
"563","935"
"562","935"
"561","934"
"560","931"
"559","930"
"558","927"
"557","926"
"556","912"
"555","910"
"554","904"
"553","898"
"552","897"
"551","893"
"550","893"
"549","892"
"548","890"
"547","890"
"546","888"
"545","885"
"544","885"
"543","879"
"542","879"
"541","879"
"540","878"
"539","873"
"538","871"
"537","868"
"536","868"
"535","865"
"534","863"
"533","856"
"532","856"
"531","854"
"530","853"
"529","853"
"528","852"
"527","852"
"526","852"
"525","851"
"524","851"
"523","849"
"522","847"
"521","847"
"520","847"
"519","846"
"518","843"
"517","842"
"516","842"
"515","841"
"514","838"
"513","836"
"512","832"
"511","831"
"510","830"
"509","830"
"508","830"
"507","828"
"506","827"
"505","827"
"504","826"
"503","826"
"502","821"
"501","817"
"500","815"
"499","814"
"498","812"
"497","811"
"496","809"
"495","809"
"494","806"
"493","803"
"492","802"
"491","799"
"490","799"
"489","795"
"488","793"
"487","792"
"486","790"
"485","786"
"484","783"
"483","779"
"482","774"
"481","774"
"480","774"
"479","773"
"478","770"
"477","768"
"476","768"
"475","768"
"474","765"
"473","762"
"472","759"
"471","757"
"470","753"
"469","752"
"468","752"
"467","751"
"466","750"
"465","749"
"464","748"
"463","747"
"462","747"
"461","743"
"460","743"
"459","741"
"458","739"
"457","737"
"456","737"
"455","736"
"454","735"
"453","732"
"452","731"
"451","729"
"450","727"
"449","725"
"448","723"
"447","723"
"446","719"
"445","716"
"444","715"
"443","715"
"442","713"
"441","712"
"440","704"
"439","703"
"438","702"
"437","702"
"436","701"
"435","700"
"434","698"
"433","696"
"432","691"
"431","687"
"430","681"
"429","679"
"428","679"
"427","678"
"426","675"
"425","674"
"424","674"
"423","673"
"422","671"
"421","670"
"420","669"
"419","668"
"418","666"
"417","666"
"416","665"
"415","664"
"414","663"
"413","662"
"412","662"
"411","661"
"410","661"
"409","660"
"408","658"
"407","656"
"406","653"
"405","648"
"404","648"
"403","645"
"402","644"
"401","643"
"400","641"
"399","641"
"398","640"
"397","639"
"396","639"
"395","639"
"394","635"
"393","631"
"392","629"
"391","628"
"390","626"
"389","626"
"388","622"
"387","621"
"386","618"
"385","613"
"384","608"
"383","606"
"382","606"
"381","605"
"380","601"
"379","599"
"378","599"
"377","598"
"376","597"
"375","596"
"374","590"
"373","589"
"372","585"
"371","585"
"370","585"
"369","584"
"368","582"
"367","581"
"366","580"
"365","580"
"364","580"
"363","579"
"362","577"
"361","575"
"360","574"
"359","573"
"358","571"
"357","568"
"356","566"
"355","565"
"354","564"
"353","561"
"352","559"
"351","558"
"350","557"
"349","555"
"348","554"
"347","551"
"346","550"
"345","547"
"344","546"
"343","545"
"342","544"
"341","543"
"340","541"
"339","541"
"338","535"
"337","532"
"336","531"
"335","530"
"334","527"
"333","518"
"332","515"
"331","515"
"330","514"
"329","514"
"328","513"
"327","507"
"326","507"
"325","505"
"324","504"
"323","502"
"322","501"
"321","499"
"320","498"
"319","497"
"318","496"
"317","495"
"316","494"
"315","490"
"314","483"
"313","476"
"312","475"
"311","467"
"310","466"
"309","466"
"308","465"
"307","462"
"306","455"
"305","454"
"304","454"
"303","453"
"302","452"
"301","449"
"300","446"
"299","445"
"298","445"
"297","444"
"296","441"
"295","441"
"294","440"
"293","440"
"292","440"
"291","440"
"290","440"
"289","438"
"288","438"
"287","435"
"286","429"
"285","428"
"284","424"
"283","424"
"282","424"
"281","421"
"280","415"
"279","415"
"278","414"
"277","411"
"276","406"
"275","400"
"274","400"
"273","399"
"272","398"
"271","397"
"270","394"
"269","392"
"268","392"
"267","391"
"266","391"
"265","391"
"264","389"
"263","389"
"262","387"
"261","385"
"260","382"
"259","381"
"258","378"
"257","378"
"256","377"
"255","377"
"254","375"
"253","375"
"252","374"
"251","371"
"250","371"
"249","370"
"248","370"
"247","368"
"246","367"
"245","366"
"244","366"
"243","366"
"242","364"
"241","364"
"240","364"
"239","362"
"238","360"
"237","358"
"236","357"
"235","356"
"234","354"
"233","351"
"232","350"
"231","347"
"230","346"
"229","345"
"228","344"
"227","343"
"226","342"
"225","340"
"224","339"
"223","337"
"222","333"
"221","333"
"220","332"
"219","330"
"218","330"
"217","329"
"216","327"
"215","326"
"214","324"
"213","322"
"212","319"
"211","318"
"210","316"
"209","315"
"208","310"
"207","307"
"206","306"
"205","306"
"204","304"
"203","303"
"202","302"
"201","302"
"200","300"
"199","299"
"198","299"
"197","298"
"196","298"
"195","298"
"194","296"
"193","296"
"192","294"
"191","293"
"190","292"
"189","291"
"188","290"
"187","290"
"186","290"
"185","288"
"184","288"
"183","286"
"182","285"
"181","284"
"180","284"
"179","283"
"178","282"
"177","278"
"176","277"
"175","272"
"174","271"
"173","269"
"172","269"
"171","268"
"170","267"
"169","266"
"168","265"
"167","262"
"166","258"
"165","258"
"164","255"
"163","255"
"162","255"
"161","254"
"160","248"
"159","247"
"158","244"
"157","243"
"156","238"
"155","237"
"154","235"
"153","232"
"152","231"
"151","230"
"150","228"
"149","227"
"148","226"
"147","225"
"146","223"
"145","221"
"144","219"
"143","215"
"142","214"
"141","213"
"140","213"
"139","210"
"138","208"
"137","206"
"136","202"
"135","201"
"134","200"
"133","199"
"132","197"
"131","197"
"130","195"
"129","192"
"128","191"
"127","191"
"126","190"
"125","188"
"124","188"
"123","187"
"122","184"
"121","184"
"120","184"
"119","183"
"118","182"
"117","179"
"116","179"
"115","178"
"114","174"
"113","171"
"112","170"
"111","168"
"110","164"
"109","162"
"108","161"
"107","160"
"106","159"
"105","156"
"104","155"
"103","153"
"102","153"
"101","151"
"100","150"
"99","150"
"98","147"
"97","147"
"96","146"
"95","142"
"94","140"
"93","140"
"92","139"
"91","138"
"90","134"
"89","132"
"88","128"
"87","128"
"86","127"
"85","126"
"84","125"
"83","125"
"82","124"
"81","124"
"80","124"
"79","123"
"78","122"
"77","119"
"76","116"
"75","116"
"74","114"
"73","110"
"72","107"
"71","106"
"70","105"
"69","103"
"68","103"
"67","102"
"66","99"
"65","97"
"64","94"
"63","94"
"62","92"
"61","90"
"60","89"
"59","88"
"58","87"
"57","87"
"56","86"
"55","83"
"54","82"
"53","81"
"52","78"
"51","78"
"50","78"
"49","77"
"48","77"
"47","77"
"46","76"
"45","74"
"44","74"
"43","74"
"42","73"
"41","73"
"40","72"
"39","72"
"38","70"
"37","67"
"36","66"
"35","65"
"34","65"
"33","64"
"32","61"
"31","61"
"30","61"
"29","58"
"28","57"
"27","56"
"26","55"
"25","54"
"24","49"
"23","49"
"22","43"
"21","40"
"20","40"
"19","39"
"18","36"
"17","35"
"16","33"
"15","31"
"14","29"
"13","25"
"12","21"
"11","20"
"10","19"
"9","19"
"8","16"
"7","12"
"6","10"
"5","8"
"4","7"
"3","6"
"2","6"
"1","4"
