"numero de elemento","elemento"
"1697","2555"
"1696","2554"
"1695","2551"
"1694","2550"
"1693","2548"
"1692","2544"
"1691","2543"
"1690","2539"
"1689","2538"
"1688","2538"
"1687","2537"
"1686","2535"
"1685","2534"
"1684","2533"
"1683","2528"
"1682","2528"
"1681","2524"
"1680","2524"
"1679","2521"
"1678","2520"
"1677","2519"
"1676","2518"
"1675","2514"
"1674","2510"
"1673","2509"
"1672","2508"
"1671","2507"
"1670","2507"
"1669","2504"
"1668","2502"
"1667","2501"
"1666","2500"
"1665","2499"
"1664","2499"
"1663","2498"
"1662","2497"
"1661","2495"
"1660","2493"
"1659","2492"
"1658","2491"
"1657","2489"
"1656","2488"
"1655","2487"
"1654","2486"
"1653","2485"
"1652","2483"
"1651","2481"
"1650","2479"
"1649","2479"
"1648","2478"
"1647","2478"
"1646","2478"
"1645","2477"
"1644","2473"
"1643","2473"
"1642","2473"
"1641","2472"
"1640","2469"
"1639","2467"
"1638","2466"
"1637","2465"
"1636","2462"
"1635","2462"
"1634","2462"
"1633","2457"
"1632","2456"
"1631","2454"
"1630","2453"
"1629","2451"
"1628","2451"
"1627","2448"
"1626","2448"
"1625","2446"
"1624","2445"
"1623","2442"
"1622","2439"
"1621","2433"
"1620","2431"
"1619","2426"
"1618","2423"
"1617","2418"
"1616","2418"
"1615","2418"
"1614","2416"
"1613","2415"
"1612","2414"
"1611","2414"
"1610","2411"
"1609","2411"
"1608","2410"
"1607","2406"
"1606","2405"
"1605","2404"
"1604","2403"
"1603","2402"
"1602","2401"
"1601","2400"
"1600","2398"
"1599","2397"
"1598","2395"
"1597","2394"
"1596","2394"
"1595","2393"
"1594","2392"
"1593","2392"
"1592","2391"
"1591","2390"
"1590","2390"
"1589","2389"
"1588","2388"
"1587","2386"
"1586","2383"
"1585","2378"
"1584","2378"
"1583","2378"
"1582","2377"
"1581","2376"
"1580","2372"
"1579","2371"
"1578","2371"
"1577","2370"
"1576","2370"
"1575","2370"
"1574","2369"
"1573","2367"
"1572","2364"
"1571","2363"
"1570","2363"
"1569","2363"
"1568","2362"
"1567","2362"
"1566","2362"
"1565","2361"
"1564","2360"
"1563","2359"
"1562","2359"
"1561","2358"
"1560","2357"
"1559","2355"
"1558","2355"
"1557","2354"
"1556","2354"
"1555","2353"
"1554","2352"
"1553","2349"
"1552","2349"
"1551","2348"
"1550","2348"
"1549","2345"
"1548","2344"
"1547","2343"
"1546","2343"
"1545","2340"
"1544","2340"
"1543","2337"
"1542","2337"
"1541","2336"
"1540","2334"
"1539","2330"
"1538","2328"
"1537","2326"
"1536","2322"
"1535","2321"
"1534","2315"
"1533","2312"
"1532","2312"
"1531","2311"
"1530","2299"
"1529","2298"
"1528","2298"
"1527","2294"
"1526","2294"
"1525","2293"
"1524","2292"
"1523","2290"
"1522","2284"
"1521","2283"
"1520","2281"
"1519","2279"
"1518","2277"
"1517","2274"
"1516","2274"
"1515","2273"
"1514","2273"
"1513","2272"
"1512","2270"
"1511","2268"
"1510","2268"
"1509","2267"
"1508","2267"
"1507","2265"
"1506","2265"
"1505","2264"
"1504","2262"
"1503","2262"
"1502","2261"
"1501","2260"
"1500","2256"
"1499","2253"
"1498","2252"
"1497","2251"
"1496","2251"
"1495","2244"
"1494","2243"
"1493","2241"
"1492","2240"
"1491","2239"
"1490","2235"
"1489","2234"
"1488","2232"
"1487","2231"
"1486","2228"
"1485","2227"
"1484","2225"
"1483","2224"
"1482","2223"
"1481","2223"
"1480","2220"
"1479","2220"
"1478","2214"
"1477","2213"
"1476","2211"
"1475","2210"
"1474","2206"
"1473","2204"
"1472","2203"
"1471","2203"
"1470","2202"
"1469","2201"
"1468","2197"
"1467","2197"
"1466","2197"
"1465","2194"
"1464","2193"
"1463","2191"
"1462","2191"
"1461","2187"
"1460","2187"
"1459","2186"
"1458","2185"
"1457","2183"
"1456","2182"
"1455","2181"
"1454","2181"
"1453","2181"
"1452","2179"
"1451","2174"
"1450","2171"
"1449","2170"
"1448","2169"
"1447","2168"
"1446","2162"
"1445","2162"
"1444","2159"
"1443","2159"
"1442","2157"
"1441","2155"
"1440","2155"
"1439","2152"
"1438","2151"
"1437","2151"
"1436","2150"
"1435","2147"
"1434","2141"
"1433","2141"
"1432","2139"
"1431","2139"
"1430","2138"
"1429","2134"
"1428","2129"
"1427","2128"
"1426","2126"
"1425","2126"
"1424","2125"
"1423","2125"
"1422","2123"
"1421","2122"
"1420","2122"
"1419","2121"
"1418","2118"
"1417","2116"
"1416","2114"
"1415","2110"
"1414","2109"
"1413","2109"
"1412","2108"
"1411","2108"
"1410","2107"
"1409","2105"
"1408","2098"
"1407","2097"
"1406","2096"
"1405","2095"
"1404","2091"
"1403","2090"
"1402","2088"
"1401","2087"
"1400","2085"
"1399","2084"
"1398","2083"
"1397","2083"
"1396","2081"
"1395","2081"
"1394","2080"
"1393","2077"
"1392","2075"
"1391","2073"
"1390","2072"
"1389","2072"
"1388","2071"
"1387","2071"
"1386","2070"
"1385","2070"
"1384","2066"
"1383","2066"
"1382","2062"
"1381","2062"
"1380","2057"
"1379","2055"
"1378","2055"
"1377","2054"
"1376","2053"
"1375","2052"
"1374","2051"
"1373","2051"
"1372","2051"
"1371","2045"
"1370","2045"
"1369","2044"
"1368","2043"
"1367","2040"
"1366","2040"
"1365","2036"
"1364","2033"
"1363","2028"
"1362","2027"
"1361","2027"
"1360","2027"
"1359","2027"
"1358","2027"
"1357","2025"
"1356","2025"
"1355","2020"
"1354","2019"
"1353","2018"
"1352","2017"
"1351","2014"
"1350","2013"
"1349","2012"
"1348","2011"
"1347","2011"
"1346","2009"
"1345","2007"
"1344","2007"
"1343","2007"
"1342","2004"
"1341","2004"
"1340","2003"
"1339","1997"
"1338","1993"
"1337","1990"
"1336","1985"
"1335","1984"
"1334","1983"
"1333","1981"
"1332","1981"
"1331","1980"
"1330","1979"
"1329","1977"
"1328","1977"
"1327","1970"
"1326","1969"
"1325","1966"
"1324","1965"
"1323","1963"
"1322","1963"
"1321","1962"
"1320","1962"
"1319","1957"
"1318","1954"
"1317","1951"
"1316","1951"
"1315","1947"
"1314","1946"
"1313","1946"
"1312","1943"
"1311","1941"
"1310","1941"
"1309","1940"
"1308","1938"
"1307","1933"
"1306","1930"
"1305","1930"
"1304","1925"
"1303","1924"
"1302","1924"
"1301","1922"
"1300","1921"
"1299","1917"
"1298","1915"
"1297","1912"
"1296","1911"
"1295","1911"
"1294","1907"
"1293","1903"
"1292","1903"
"1291","1903"
"1290","1901"
"1289","1899"
"1288","1897"
"1287","1895"
"1286","1895"
"1285","1892"
"1284","1892"
"1283","1891"
"1282","1891"
"1281","1890"
"1280","1890"
"1279","1889"
"1278","1884"
"1277","1884"
"1276","1883"
"1275","1882"
"1274","1881"
"1273","1881"
"1272","1880"
"1271","1875"
"1270","1874"
"1269","1869"
"1268","1869"
"1267","1869"
"1266","1867"
"1265","1866"
"1264","1865"
"1263","1865"
"1262","1864"
"1261","1862"
"1260","1862"
"1259","1860"
"1258","1855"
"1257","1852"
"1256","1852"
"1255","1850"
"1254","1848"
"1253","1848"
"1252","1847"
"1251","1846"
"1250","1845"
"1249","1845"
"1248","1839"
"1247","1839"
"1246","1838"
"1245","1833"
"1244","1831"
"1243","1830"
"1242","1829"
"1241","1827"
"1240","1826"
"1239","1824"
"1238","1824"
"1237","1821"
"1236","1821"
"1235","1821"
"1234","1820"
"1233","1818"
"1232","1818"
"1231","1814"
"1230","1813"
"1229","1813"
"1228","1812"
"1227","1809"
"1226","1809"
"1225","1807"
"1224","1806"
"1223","1805"
"1222","1805"
"1221","1805"
"1220","1803"
"1219","1802"
"1218","1799"
"1217","1798"
"1216","1797"
"1215","1795"
"1214","1791"
"1213","1786"
"1212","1786"
"1211","1785"
"1210","1784"
"1209","1779"
"1208","1777"
"1207","1776"
"1206","1773"
"1205","1771"
"1204","1770"
"1203","1770"
"1202","1768"
"1201","1766"
"1200","1766"
"1199","1765"
"1198","1763"
"1197","1763"
"1196","1761"
"1195","1759"
"1194","1757"
"1193","1756"
"1192","1755"
"1191","1754"
"1190","1754"
"1189","1754"
"1188","1753"
"1187","1751"
"1186","1751"
"1185","1750"
"1184","1748"
"1183","1748"
"1182","1744"
"1181","1744"
"1180","1742"
"1179","1742"
"1178","1741"
"1177","1739"
"1176","1736"
"1175","1736"
"1174","1735"
"1173","1734"
"1172","1733"
"1171","1732"
"1170","1729"
"1169","1729"
"1168","1728"
"1167","1727"
"1166","1722"
"1165","1722"
"1164","1718"
"1163","1717"
"1162","1717"
"1161","1716"
"1160","1715"
"1159","1714"
"1158","1714"
"1157","1712"
"1156","1710"
"1155","1707"
"1154","1707"
"1153","1706"
"1152","1704"
"1151","1701"
"1150","1699"
"1149","1699"
"1148","1696"
"1147","1690"
"1146","1689"
"1145","1689"
"1144","1688"
"1143","1688"
"1142","1687"
"1141","1681"
"1140","1681"
"1139","1681"
"1138","1680"
"1137","1679"
"1136","1678"
"1135","1675"
"1134","1674"
"1133","1674"
"1132","1670"
"1131","1668"
"1130","1666"
"1129","1666"
"1128","1666"
"1127","1664"
"1126","1663"
"1125","1661"
"1124","1660"
"1123","1660"
"1122","1660"
"1121","1659"
"1120","1658"
"1119","1655"
"1118","1651"
"1117","1648"
"1116","1648"
"1115","1646"
"1114","1644"
"1113","1642"
"1112","1641"
"1111","1641"
"1110","1639"
"1109","1638"
"1108","1636"
"1107","1633"
"1106","1628"
"1105","1628"
"1104","1627"
"1103","1626"
"1102","1626"
"1101","1624"
"1100","1623"
"1099","1623"
"1098","1622"
"1097","1618"
"1096","1617"
"1095","1615"
"1094","1612"
"1093","1605"
"1092","1605"
"1091","1603"
"1090","1603"
"1089","1602"
"1088","1601"
"1087","1597"
"1086","1597"
"1085","1596"
"1084","1596"
"1083","1590"
"1082","1589"
"1081","1589"
"1080","1589"
"1079","1589"
"1078","1588"
"1077","1587"
"1076","1585"
"1075","1585"
"1074","1580"
"1073","1580"
"1072","1579"
"1071","1578"
"1070","1577"
"1069","1576"
"1068","1574"
"1067","1573"
"1066","1573"
"1065","1573"
"1064","1571"
"1063","1569"
"1062","1567"
"1061","1566"
"1060","1566"
"1059","1564"
"1058","1564"
"1057","1563"
"1056","1562"
"1055","1562"
"1054","1559"
"1053","1558"
"1052","1556"
"1051","1554"
"1050","1552"
"1049","1551"
"1048","1551"
"1047","1550"
"1046","1548"
"1045","1547"
"1044","1546"
"1043","1544"
"1042","1540"
"1041","1540"
"1040","1539"
"1039","1539"
"1038","1538"
"1037","1538"
"1036","1536"
"1035","1534"
"1034","1533"
"1033","1533"
"1032","1533"
"1031","1531"
"1030","1530"
"1029","1530"
"1028","1524"
"1027","1524"
"1026","1520"
"1025","1519"
"1024","1516"
"1023","1514"
"1022","1513"
"1021","1512"
"1020","1509"
"1019","1509"
"1018","1507"
"1017","1507"
"1016","1506"
"1015","1503"
"1014","1503"
"1013","1502"
"1012","1502"
"1011","1501"
"1010","1499"
"1009","1496"
"1008","1496"
"1007","1496"
"1006","1491"
"1005","1489"
"1004","1487"
"1003","1486"
"1002","1486"
"1001","1486"
"1000","1486"
"999","1485"
"998","1485"
"997","1482"
"996","1481"
"995","1481"
"994","1478"
"993","1478"
"992","1472"
"991","1472"
"990","1469"
"989","1467"
"988","1459"
"987","1456"
"986","1454"
"985","1452"
"984","1451"
"983","1450"
"982","1450"
"981","1449"
"980","1449"
"979","1449"
"978","1448"
"977","1447"
"976","1447"
"975","1445"
"974","1442"
"973","1439"
"972","1437"
"971","1436"
"970","1434"
"969","1431"
"968","1431"
"967","1430"
"966","1429"
"965","1429"
"964","1429"
"963","1428"
"962","1428"
"961","1426"
"960","1425"
"959","1421"
"958","1421"
"957","1419"
"956","1417"
"955","1416"
"954","1410"
"953","1406"
"952","1406"
"951","1405"
"950","1402"
"949","1400"
"948","1400"
"947","1399"
"946","1398"
"945","1397"
"944","1394"
"943","1393"
"942","1391"
"941","1391"
"940","1388"
"939","1387"
"938","1386"
"937","1381"
"936","1380"
"935","1377"
"934","1375"
"933","1373"
"932","1371"
"931","1370"
"930","1370"
"929","1369"
"928","1367"
"927","1366"
"926","1365"
"925","1362"
"924","1361"
"923","1361"
"922","1361"
"921","1359"
"920","1358"
"919","1356"
"918","1356"
"917","1356"
"916","1354"
"915","1353"
"914","1353"
"913","1351"
"912","1350"
"911","1349"
"910","1345"
"909","1344"
"908","1342"
"907","1342"
"906","1340"
"905","1340"
"904","1339"
"903","1337"
"902","1336"
"901","1335"
"900","1335"
"899","1334"
"898","1334"
"897","1333"
"896","1331"
"895","1330"
"894","1329"
"893","1328"
"892","1327"
"891","1325"
"890","1322"
"889","1322"
"888","1320"
"887","1320"
"886","1320"
"885","1317"
"884","1317"
"883","1317"
"882","1314"
"881","1312"
"880","1311"
"879","1311"
"878","1311"
"877","1308"
"876","1308"
"875","1306"
"874","1305"
"873","1303"
"872","1299"
"871","1298"
"870","1296"
"869","1296"
"868","1292"
"867","1291"
"866","1288"
"865","1286"
"864","1284"
"863","1281"
"862","1280"
"861","1280"
"860","1279"
"859","1279"
"858","1277"
"857","1277"
"856","1276"
"855","1275"
"854","1274"
"853","1273"
"852","1272"
"851","1270"
"850","1269"
"849","1269"
"848","1268"
"847","1267"
"846","1265"
"845","1259"
"844","1256"
"843","1256"
"842","1256"
"841","1252"
"840","1252"
"839","1250"
"838","1248"
"837","1247"
"836","1246"
"835","1246"
"834","1246"
"833","1245"
"832","1245"
"831","1242"
"830","1242"
"829","1241"
"828","1236"
"827","1236"
"826","1235"
"825","1234"
"824","1233"
"823","1233"
"822","1231"
"821","1227"
"820","1225"
"819","1225"
"818","1222"
"817","1221"
"816","1219"
"815","1219"
"814","1218"
"813","1215"
"812","1214"
"811","1206"
"810","1206"
"809","1205"
"808","1204"
"807","1201"
"806","1194"
"805","1191"
"804","1191"
"803","1185"
"802","1184"
"801","1184"
"800","1183"
"799","1183"
"798","1180"
"797","1175"
"796","1174"
"795","1174"
"794","1172"
"793","1166"
"792","1165"
"791","1164"
"790","1163"
"789","1163"
"788","1161"
"787","1160"
"786","1158"
"785","1153"
"784","1152"
"783","1150"
"782","1150"
"781","1150"
"780","1148"
"779","1148"
"778","1147"
"777","1144"
"776","1143"
"775","1141"
"774","1140"
"773","1139"
"772","1138"
"771","1138"
"770","1134"
"769","1133"
"768","1132"
"767","1132"
"766","1131"
"765","1130"
"764","1128"
"763","1128"
"762","1124"
"761","1121"
"760","1119"
"759","1112"
"758","1111"
"757","1107"
"756","1107"
"755","1106"
"754","1103"
"753","1103"
"752","1103"
"751","1102"
"750","1102"
"749","1102"
"748","1100"
"747","1099"
"746","1098"
"745","1098"
"744","1094"
"743","1094"
"742","1091"
"741","1091"
"740","1090"
"739","1090"
"738","1090"
"737","1090"
"736","1088"
"735","1086"
"734","1084"
"733","1084"
"732","1083"
"731","1081"
"730","1077"
"729","1076"
"728","1074"
"727","1073"
"726","1073"
"725","1072"
"724","1072"
"723","1071"
"722","1071"
"721","1070"
"720","1070"
"719","1068"
"718","1066"
"717","1066"
"716","1065"
"715","1062"
"714","1061"
"713","1061"
"712","1058"
"711","1057"
"710","1051"
"709","1050"
"708","1049"
"707","1048"
"706","1047"
"705","1047"
"704","1045"
"703","1043"
"702","1040"
"701","1039"
"700","1037"
"699","1037"
"698","1036"
"697","1034"
"696","1034"
"695","1032"
"694","1032"
"693","1030"
"692","1028"
"691","1027"
"690","1026"
"689","1025"
"688","1025"
"687","1025"
"686","1025"
"685","1022"
"684","1021"
"683","1019"
"682","1017"
"681","1017"
"680","1014"
"679","1014"
"678","1014"
"677","1011"
"676","1010"
"675","1009"
"674","1009"
"673","1006"
"672","1006"
"671","1006"
"670","1005"
"669","1005"
"668","1001"
"667","1001"
"666","1001"
"665","997"
"664","997"
"663","993"
"662","992"
"661","991"
"660","988"
"659","984"
"658","980"
"657","975"
"656","973"
"655","972"
"654","972"
"653","971"
"652","971"
"651","971"
"650","969"
"649","969"
"648","967"
"647","967"
"646","966"
"645","965"
"644","964"
"643","963"
"642","962"
"641","961"
"640","959"
"639","958"
"638","958"
"637","956"
"636","956"
"635","953"
"634","953"
"633","951"
"632","948"
"631","944"
"630","944"
"629","943"
"628","943"
"627","938"
"626","936"
"625","936"
"624","934"
"623","934"
"622","931"
"621","925"
"620","925"
"619","924"
"618","923"
"617","921"
"616","920"
"615","920"
"614","919"
"613","918"
"612","917"
"611","917"
"610","917"
"609","916"
"608","914"
"607","912"
"606","911"
"605","910"
"604","907"
"603","907"
"602","903"
"601","900"
"600","900"
"599","899"
"598","899"
"597","898"
"596","897"
"595","896"
"594","894"
"593","892"
"592","891"
"591","891"
"590","889"
"589","887"
"588","887"
"587","887"
"586","886"
"585","885"
"584","883"
"583","882"
"582","881"
"581","879"
"580","877"
"579","875"
"578","873"
"577","873"
"576","872"
"575","872"
"574","871"
"573","868"
"572","868"
"571","868"
"570","868"
"569","866"
"568","864"
"567","863"
"566","861"
"565","858"
"564","857"
"563","854"
"562","853"
"561","853"
"560","851"
"559","851"
"558","846"
"557","846"
"556","846"
"555","843"
"554","843"
"553","843"
"552","840"
"551","838"
"550","837"
"549","836"
"548","832"
"547","830"
"546","825"
"545","824"
"544","822"
"543","822"
"542","821"
"541","820"
"540","815"
"539","815"
"538","815"
"537","808"
"536","808"
"535","807"
"534","805"
"533","804"
"532","801"
"531","801"
"530","801"
"529","799"
"528","797"
"527","796"
"526","794"
"525","793"
"524","793"
"523","793"
"522","790"
"521","789"
"520","788"
"519","782"
"518","782"
"517","781"
"516","781"
"515","781"
"514","780"
"513","780"
"512","780"
"511","778"
"510","774"
"509","774"
"508","772"
"507","770"
"506","765"
"505","765"
"504","764"
"503","762"
"502","759"
"501","757"
"500","754"
"499","754"
"498","752"
"497","750"
"496","750"
"495","749"
"494","748"
"493","745"
"492","744"
"491","742"
"490","739"
"489","739"
"488","737"
"487","733"
"486","733"
"485","732"
"484","730"
"483","727"
"482","724"
"481","717"
"480","716"
"479","715"
"478","714"
"477","713"
"476","712"
"475","712"
"474","710"
"473","705"
"472","701"
"471","701"
"470","701"
"469","700"
"468","700"
"467","699"
"466","699"
"465","697"
"464","695"
"463","694"
"462","692"
"461","691"
"460","689"
"459","688"
"458","687"
"457","686"
"456","685"
"455","684"
"454","678"
"453","678"
"452","677"
"451","676"
"450","676"
"449","669"
"448","668"
"447","666"
"446","665"
"445","664"
"444","660"
"443","658"
"442","657"
"441","651"
"440","649"
"439","643"
"438","639"
"437","637"
"436","637"
"435","636"
"434","636"
"433","632"
"432","629"
"431","628"
"430","627"
"429","626"
"428","621"
"427","616"
"426","614"
"425","614"
"424","612"
"423","611"
"422","610"
"421","609"
"420","606"
"419","604"
"418","601"
"417","598"
"416","598"
"415","595"
"414","595"
"413","594"
"412","594"
"411","589"
"410","588"
"409","588"
"408","588"
"407","587"
"406","587"
"405","586"
"404","585"
"403","585"
"402","585"
"401","576"
"400","576"
"399","575"
"398","573"
"397","571"
"396","565"
"395","564"
"394","563"
"393","563"
"392","563"
"391","562"
"390","558"
"389","557"
"388","554"
"387","553"
"386","553"
"385","553"
"384","551"
"383","550"
"382","550"
"381","548"
"380","547"
"379","544"
"378","543"
"377","543"
"376","543"
"375","542"
"374","542"
"373","539"
"372","539"
"371","538"
"370","536"
"369","533"
"368","532"
"367","532"
"366","531"
"365","530"
"364","529"
"363","529"
"362","529"
"361","528"
"360","518"
"359","508"
"358","508"
"357","508"
"356","508"
"355","507"
"354","503"
"353","501"
"352","500"
"351","499"
"350","498"
"349","492"
"348","489"
"347","487"
"346","487"
"345","486"
"344","486"
"343","485"
"342","485"
"341","483"
"340","483"
"339","482"
"338","481"
"337","481"
"336","477"
"335","476"
"334","475"
"333","475"
"332","473"
"331","472"
"330","472"
"329","469"
"328","468"
"327","465"
"326","465"
"325","463"
"324","461"
"323","461"
"322","457"
"321","457"
"320","453"
"319","453"
"318","452"
"317","450"
"316","447"
"315","445"
"314","443"
"313","440"
"312","439"
"311","435"
"310","434"
"309","433"
"308","432"
"307","428"
"306","428"
"305","427"
"304","425"
"303","424"
"302","422"
"301","422"
"300","421"
"299","421"
"298","420"
"297","420"
"296","419"
"295","418"
"294","417"
"293","416"
"292","413"
"291","410"
"290","410"
"289","407"
"288","406"
"287","402"
"286","399"
"285","399"
"284","397"
"283","397"
"282","393"
"281","392"
"280","391"
"279","390"
"278","389"
"277","388"
"276","388"
"275","383"
"274","382"
"273","380"
"272","379"
"271","378"
"270","377"
"269","375"
"268","374"
"267","370"
"266","370"
"265","368"
"264","368"
"263","367"
"262","363"
"261","361"
"260","361"
"259","358"
"258","358"
"257","357"
"256","356"
"255","355"
"254","348"
"253","348"
"252","345"
"251","343"
"250","342"
"249","340"
"248","337"
"247","335"
"246","335"
"245","334"
"244","332"
"243","329"
"242","327"
"241","323"
"240","323"
"239","315"
"238","313"
"237","313"
"236","312"
"235","312"
"234","312"
"233","312"
"232","311"
"231","306"
"230","306"
"229","305"
"228","304"
"227","302"
"226","302"
"225","300"
"224","298"
"223","295"
"222","293"
"221","292"
"220","291"
"219","291"
"218","290"
"217","289"
"216","288"
"215","287"
"214","286"
"213","284"
"212","282"
"211","282"
"210","281"
"209","280"
"208","274"
"207","274"
"206","274"
"205","272"
"204","271"
"203","269"
"202","268"
"201","268"
"200","267"
"199","265"
"198","265"
"197","265"
"196","262"
"195","262"
"194","256"
"193","256"
"192","254"
"191","253"
"190","251"
"189","250"
"188","249"
"187","245"
"186","244"
"185","244"
"184","244"
"183","242"
"182","242"
"181","241"
"180","240"
"179","239"
"178","239"
"177","233"
"176","231"
"175","230"
"174","229"
"173","229"
"172","227"
"171","227"
"170","227"
"169","226"
"168","226"
"167","225"
"166","224"
"165","223"
"164","219"
"163","218"
"162","214"
"161","213"
"160","209"
"159","207"
"158","207"
"157","207"
"156","204"
"155","204"
"154","204"
"153","200"
"152","200"
"151","198"
"150","197"
"149","196"
"148","195"
"147","194"
"146","191"
"145","191"
"144","190"
"143","187"
"142","187"
"141","185"
"140","181"
"139","181"
"138","178"
"137","176"
"136","172"
"135","170"
"134","167"
"133","167"
"132","166"
"131","165"
"130","164"
"129","164"
"128","162"
"127","161"
"126","159"
"125","158"
"124","157"
"123","156"
"122","155"
"121","154"
"120","154"
"119","152"
"118","152"
"117","150"
"116","150"
"115","148"
"114","148"
"113","147"
"112","145"
"111","145"
"110","144"
"109","143"
"108","142"
"107","140"
"106","140"
"105","140"
"104","139"
"103","134"
"102","134"
"101","129"
"100","127"
"99","125"
"98","125"
"97","124"
"96","123"
"95","122"
"94","118"
"93","116"
"92","116"
"91","115"
"90","114"
"89","113"
"88","113"
"87","109"
"86","107"
"85","105"
"84","105"
"83","105"
"82","104"
"81","104"
"80","104"
"79","103"
"78","102"
"77","99"
"76","98"
"75","94"
"74","94"
"73","93"
"72","92"
"71","91"
"70","91"
"69","91"
"68","90"
"67","88"
"66","88"
"65","86"
"64","85"
"63","84"
"62","84"
"61","83"
"60","81"
