"numero de elemento","elemento"
"1004","692"
"1005","2948"
"1006","2537"
"1007","1602"
"1008","575"
"1009","1361"
"1010","399"
"1011","2027"
"1012","1957"
"1013","1589"
"1014","710"
"1015","1081"
"1016","2405"
"1017","67"
"1018","1891"
"1019","1962"
"1020","2788"
"1021","948"
"1022","2473"
"1023","2214"
"1024","1245"
"1025","2818"
"1026","2251"
"1027","961"
"1028","2418"
"1029","295"
"1030","604"
"1031","2415"
"1032","2481"
"1033","2241"
"1034","91"
"1035","1106"
"1036","227"
"1037","2204"
"1038","2453"
"1039","363"
"1040","838"
"1041","2389"
"1042","2658"
"1043","2123"
"1044","1761"
"1045","2951"
"1046","1242"
"1047","2884"
"1048","1784"
"1049","1340"
"1050","2584"
"1051","601"
"1052","2141"
"1053","1576"
"1054","1924"
"1055","550"
"1056","2070"
"1057","2253"
"1058","327"
"1059","1830"
"1060","1367"
"1061","2071"
"1062","2719"
"1063","343"
"1064","588"
"1065","780"
"1066","195"
"1067","2292"
"1068","616"
"1069","1642"
"1070","1336"
"1071","2479"
"1072","1028"
"1073","668"
"1074","1601"
"1075","2336"
"1076","1047"
"1077","2370"
"1078","853"
"1079","2967"
"1080","2787"
"1081","1845"
"1082","562"
"1083","1010"
"1084","1296"
"1085","1636"
"1086","1288"
"1087","507"
"1088","2610"
"1089","2085"
"1090","1865"
"1091","1897"
"1092","62"
"1093","595"
"1094","1540"
"1095","2274"
"1096","2626"
"1097","1689"
"1098","1296"
"1099","1666"
"1100","1938"
"1101","2720"
"1102","910"
"1103","770"
"1104","2270"
"1105","1139"
"1106","2967"
"1107","1184"
"1108","840"
"1109","340"
"1110","204"
"1111","358"
"1112","788"
"1113","2914"
"1114","781"
"1115","1402"
"1116","2841"
"1117","282"
"1118","1345"
"1119","1546"
"1120","1596"
"1121","103"
"1122","2004"
"1123","1729"
"1124","187"
"1125","2760"
"1126","2543"
"1127","2330"
"1128","951"
"1129","1860"
"1130","1248"
"1131","1280"
"1132","2066"
"1133","1980"
"1134","242"
"1135","40"
"1136","424"
"1137","2125"
"1138","1416"
"1139","765"
"1140","355"
"1141","2240"
"1142","267"
"1143","1037"
"1144","1022"
"1145","2416"
"1146","820"
"1147","1252"
"1148","2899"
"1149","1144"
"1150","2898"
"1151","461"
"1152","1088"
"1153","1158"
"1154","612"
"1155","808"
"1156","2899"
"1157","2080"
"1158","2251"
"1159","1997"
"1160","2343"
"1161","481"
"1162","1311"
"1163","1596"
"1164","1119"
"1165","2656"
"1166","2938"
"1167","1846"
"1168","2614"
"1169","1094"
"1170","1969"
"1171","2211"
"1172","1785"
"1173","1250"
"1174","1246"
"1175","2337"
"1176","245"
"1177","1218"
"1178","971"
"1179","2709"
"1180","1946"
"1181","16"
"1182","713"
"1183","1394"
"1184","185"
"1185","2423"
"1186","230"
"1187","891"
"1188","2386"
"1189","1848"
"1190","2853"
"1191","614"
"1192","2565"
"1193","1509"
"1194","2655"
"1195","2776"
"1196","1578"
"1197","1977"
"1198","2608"
"1199","1839"
"1200","1005"
"1201","2859"
"1202","1573"
"1203","1111"
"1204","609"
"1205","2629"
"1206","1880"
"1207","348"
"1208","2597"
"1209","485"
"1210","1670"
"1211","1777"
"1212","1707"
"1213","2151"
"1214","1496"
"1215","1252"
"1216","789"
"1217","1276"
"1218","2181"
"1219","2894"
"1220","1539"
"1221","2284"
"1222","2225"
"1223","1754"
"1224","191"
"1225","1236"
"1226","886"
"1227","2040"
"1228","2882"
"1229","1963"
"1230","2025"
"1231","2679"
"1232","1391"
"1233","23"
"1234","2960"
"1235","2141"
"1236","2677"
"1237","2895"
"1238","887"
"1239","956"
"1240","2826"
"1241","388"
"1242","265"
"1243","2820"
"1244","290"
"1245","665"
"1246","2972"
"1247","2798"
"1248","143"
"1249","780"
"1250","1869"
"1251","492"
"1252","1562"
"1253","1256"
"1254","2779"
"1255","539"
"1256","1664"
"1257","312"
"1258","2919"
"1259","1362"
"1260","2097"
"1261","1538"
"1262","313"
"1263","2098"
"1264","2521"
"1265","2814"
"1266","94"
"1267","1377"
"1268","2625"
"1269","2066"
"1270","1597"
"1271","244"
"1272","200"
"1273","1299"
"1274","889"
"1275","953"
"1276","754"
"1277","410"
"1278","2832"
"1279","1751"
"1280","187"
"1281","2312"
"1282","2187"
"1283","74"
"1284","2765"
"1285","2744"
"1286","2054"
"1287","1478"
"1288","164"
"1289","1744"
"1290","2191"
"1291","256"
"1292","3"
"1293","1034"
"1294","2355"
"1295","1660"
"1296","2344"
"1297","1813"
"1298","684"
"1299","2110"
"1300","1434"
"1301","1163"
"1302","1623"
"1303","2400"
"1304","2171"
"1305","2343"
"1306","553"
"1307","1701"
"1308","2568"
"1309","854"
"1310","1930"
"1311","1704"
"1312","1061"
"1313","911"
"1314","2993"
"1315","164"
"1316","453"
"1317","2887"
"1318","207"
"1319","832"
"1320","2007"
"1321","685"
"1322","1449"
"1323","2454"
"1324","917"
"1325","543"
"1326","1356"
"1327","377"
"1328","686"
"1329","2823"
"1330","157"
"1331","105"
"1332","1891"
"1333","2606"
"1334","2312"
"1335","997"
"1336","687"
"1337","1540"
"1338","2294"
"1339","963"
"1340","1551"
"1341","2185"
"1342","140"
"1343","254"
"1344","993"
"1345","2714"
"1346","934"
"1347","1269"
"1348","1017"
"1349","891"
"1350","2298"
"1351","1268"
"1352","1605"
"1353","805"
"1354","225"
"1355","2561"
"1356","1322"
"1357","2181"
"1358","2152"
"1359","1430"
"1360","289"
"1361","1881"
"1362","293"
"1363","1838"
"1364","1025"
"1365","2735"
"1366","46"
"1367","61"
"1368","1776"
"1369","196"
"1370","2762"
"1371","992"
"1372","2004"
"1373","774"
"1374","2155"
"1375","2414"
"1376","1339"
"1377","2055"
"1378","99"
"1379","2370"
"1380","2402"
"1381","2510"
"1382","2699"
"1383","38"
"1384","2203"
"1385","2508"
"1386","2371"
"1387","1405"
"1388","487"
"1389","2847"
"1390","2139"
"1391","1981"
"1392","715"
"1393","2758"
"1394","2616"
"1395","2992"
"1396","2456"
"1397","122"
"1398","2971"
"1399","1174"
"1400","1130"
"1401","2709"
"1402","699"
"1403","1512"
"1404","1674"
"1405","291"
"1406","1131"
"1407","2051"
"1408","2487"
"1409","417"
"1410","2493"
"1411","2590"
"1412","1487"
"1413","750"
"1414","1206"
"1415","274"
"1416","1579"
"1417","1308"
"1418","1147"
"1419","2614"
"1420","1648"
"1421","2027"
"1422","2009"
"1423","1564"
"1424","170"
"1425","899"
"1426","1091"
"1427","2052"
"1428","1699"
"1429","1651"
"1430","116"
"1431","2298"
"1432","793"
"1433","1387"
"1434","500"
"1435","1622"
"1436","2502"
"1437","2802"
"1438","2967"
"1439","2088"
"1440","2081"
"1441","2685"
"1442","2641"
"1443","2934"
"1444","2729"
"1445","2789"
"1446","2662"
"1447","1100"
"1448","1826"
"1449","780"
"1450","614"
"1451","2591"
"1452","1824"
"1453","2011"
"1454","1821"
"1455","2390"
"1456","2360"
"1457","1371"
"1458","41"
"1459","461"
"1460","38"
"1461","1150"
"1462","52"
"1463","2159"
"1464","73"
"1465","2905"
"1466","1722"
"1467","1183"
"1468","1963"
"1469","1065"
"1470","2500"
"1471","83"
"1472","1757"
"1473","558"
"1474","643"
"1475","2966"
"1476","2183"
"1477","64"
"1478","2232"
"1479","1329"
"1480","148"
"1481","701"
"1482","1519"
"1483","2125"
"1484","2388"
"1485","53"
"1486","1813"
"1487","2991"
"1488","1083"
"1489","1674"
"1490","2262"
"1491","808"
"1492","1071"
"1493","2383"
"1494","1641"
"1495","1184"
"1496","742"
"1497","2027"
"1498","88"
"1499","815"
"1500","486"
"1501","1450"
"1502","2806"
"1503","392"
"1504","2791"
"1505","313"
"1506","2781"
"1507","1426"
"1508","2083"
"1509","988"
"1510","1848"
"1511","155"
"1512","1269"
"1513","669"
"1514","1603"
"1515","2580"
"1516","1191"
"1517","475"
"1518","2483"
"1519","2843"
"1520","925"
"1521","1325"
"1522","1359"
"1523","1281"
"1524","1391"
"1525","1353"
"1526","2213"
"1527","2345"
"1528","757"
"1529","2790"
"1530","1618"
"1531","2081"
"1532","2170"
"1533","1818"
"1534","1049"
"1535","1585"
"1536","2315"
"1537","2265"
"1538","1765"
"1539","453"
"1540","793"
"1541","115"
"1542","2754"
"1543","2256"
"1544","1681"
"1545","2376"
"1546","2397"
"1547","71"
"1548","2277"
"1549","1754"
"1550","1659"
"1551","1559"
"1552","1564"
"1553","1351"
"1554","31"
"1555","1036"
"1556","660"
"1557","98"
"1558","837"
"1559","975"
"1560","2784"
"1561","1397"
"1562","2020"
"1563","2234"
"1564","2820"
"1565","2157"
"1566","1753"
"1567","2699"
"1568","1741"
"1569","1098"
"1570","1334"
"1571","2620"
"1572","2926"
"1573","418"
"1574","2593"
"1575","1531"
"1576","93"
"1577","1585"
"1578","272"
"1579","1099"
"1580","2748"
"1581","406"
"1582","1603"
"1583","2357"
"1584","1419"
"1585","2509"
"1586","2418"
"1587","428"
"1588","2290"
"1589","1660"
"1590","2485"
"1591","420"
"1592","2788"
"1593","1429"
"1594","2499"
"1595","2550"
"1596","40"
"1597","2095"
"1598","305"
"1599","971"
"1600","1809"
"1601","2841"
"1602","204"
"1603","274"
"1604","925"
"1605","2372"
"1606","1410"
"1607","1728"
"1608","11"
"1609","2780"
"1610","2155"
"1611","1587"
"1612","1429"
"1613","2827"
"1614","733"
"1615","571"
"1616","2845"
"1617","114"
"1618","269"
"1619","2974"
"1620","2268"
"1621","2501"
"1622","873"
"1623","86"
"1624","1014"
"1625","281"
"1626","529"
"1627","2576"
"1628","1233"
"1629","1716"
"1630","1663"
"1631","628"
"1632","843"
"1633","1833"
"1634","452"
"1635","764"
"1636","123"
"1637","79"
"1638","2489"
"1639","1235"
"1640","936"
"1641","565"
"1642","1831"
"1643","84"
"1644","239"
"1645","997"
"1646","1398"
"1647","428"
"1648","152"
"1649","538"
"1650","402"
"1651","877"
"1652","2311"
"1653","1735"
"1654","148"
"1655","2792"
"1656","2544"
"1657","1381"
"1658","2053"
"1659","1805"
"1660","1779"
"1661","896"
"1662","2933"
"1663","2946"
"1664","1520"
"1665","1679"
"1666","105"
"1667","14"
"1668","1852"
"1669","846"
"1670","938"
"1671","105"
"1672","745"
"1673","2978"
"1674","2114"
"1675","1538"
"1676","2995"
"1677","1152"
"1678","1562"
"1679","292"
"1680","1799"
"1681","1322"
"1682","2239"
"1683","2710"
"1684","390"
"1685","1807"
"1686","956"
"1687","1742"
"1688","2151"
"1689","1174"
"1690","872"
"1691","129"
"1692","651"
"1693","1943"
"1694","1623"
"1695","473"
"1696","898"
"1697","966"
"1698","287"
"1699","2051"
"1700","2491"
"1701","284"
"1702","801"
"1703","1076"
"1704","104"
"1705","1068"
"1706","1303"
"1707","1417"
"1708","576"
"1709","2895"
"1710","2885"
"1711","2815"
"1712","2958"
"1713","5"
"1714","2680"
"1715","885"
"1716","2406"
"1717","1993"
"1718","2755"
"1719","52"
"1720","1072"
"1721","1175"
"1722","2936"
"1723","1311"
"1724","2613"
"1725","2108"
"1726","419"
"1727","1221"
"1728","1486"
"1729","26"
"1730","2938"
"1731","1889"
"1732","165"
"1733","799"
"1734","337"
"1735","2"
"1736","2011"
"1737","2473"
"1738","2019"
"1739","2404"
"1740","1688"
"1741","1984"
"1742","74"
"1743","1138"
"1744","1072"
"1745","280"
"1746","271"
"1747","1925"
"1748","1715"
"1749","1337"
"1750","2109"
"1751","2478"
"1752","1717"
"1753","1148"
"1754","712"
"1755","2892"
"1756","508"
"1757","1573"
"1758","563"
"1759","2859"
"1760","2585"
"1761","2816"
"1762","1903"
"1763","2169"
"1764","1317"
"1765","2361"
"1766","1071"
"1767","1862"
"1768","300"
"1769","1180"
"1770","1112"
"1771","2791"
"1772","759"
"1773","2677"
"1774","1983"
"1775","2535"
"1776","2371"
"1777","2398"
"1778","1690"
"1779","2715"
"1780","1503"
"1781","2363"
"1782","528"
"1783","2816"
"1784","964"
"1785","1818"
"1786","1612"
"1787","2700"
"1788","1485"
"1789","2908"
"1790","1660"
"1791","1797"
"1792","1533"
"1793","2075"
"1794","57"
"1795","410"
"1796","1399"
"1797","1736"
"1798","1231"
"1799","772"
"1800","705"
"1801","1058"
"1802","4"
"1803","1912"
"1804","2914"
"1805","2228"
"1806","2566"
"1807","1820"
"1808","2378"
"1809","2899"
"1810","676"
"1811","2363"
"1812","953"
"1813","1442"
"1814","678"
"1815","503"
"1816","543"
"1817","1941"
"1818","1233"
"1819","1314"
"1820","2603"
"1821","55"
"1822","2770"
"1823","1353"
"1824","1183"
"1825","2128"
"1826","2524"
"1827","302"
"1828","2680"
"1829","158"
"1830","253"
"1831","1456"
"1832","2628"
"1833","1342"
"1834","154"
"1835","393"
"1836","2116"
"1837","991"
"1838","2643"
"1839","1356"
"1840","2025"
"1841","1172"
"1842","1802"
"1843","632"
"1844","2203"
"1845","1308"
"1846","508"
"1847","2126"
"1848","2084"
"1849","2800"
"1850","1274"
"1851","323"
"1852","1027"
"1853","1312"
"1854","233"
"1855","2562"
"1856","2924"
"1857","794"
"1858","1509"
"1859","1370"
"1860","868"
"1861","2888"
"1862","213"
"1863","486"
"1864","2539"
"1865","52"
"1866","2903"
"1867","159"
"1868","178"
"1869","2507"
"1870","1284"
"1871","2715"
"1872","2876"
"1873","348"
"1874","1358"
"1875","399"
"1876","2273"
"1877","332"
"1878","1334"
"1879","1489"
"1880","1421"
"1881","879"
"1882","1755"
"1883","587"
"1884","2472"
"1885","1084"
"1886","2492"
"1887","2884"
"1888","94"
"1889","1349"
"1890","1103"
"1891","689"
"1892","2150"
"1893","1626"
"1894","2786"
"1895","2451"
"1896","1320"
"1897","329"
"1898","1502"
"1899","125"
"1900","1864"
"1901","2668"
"1902","2355"
"1903","2077"
"1904","543"
"1905","200"
"1906","1246"
"1907","564"
"1908","1552"
"1909","765"
"1910","1128"
"1911","700"
"1912","912"
"1913","1718"
"1914","2264"
"1915","1589"
"1916","2847"
"1917","807"
"1918","2985"
"1919","2987"
"1920","563"
"1921","894"
"1922","1062"
"1923","144"
"1924","1107"
"1925","2616"
"1926","1025"
"1927","1890"
"1928","2873"
"1929","2033"
"1930","1867"
"1931","1712"
"1932","2337"
"1933","1150"
"1934","1981"
"1935","1014"
"1936","102"
"1937","427"
"1938","2390"
"1939","2691"
"1940","2012"
"1941","1524"
"1942","2997"
"1943","1699"
"1944","2848"
"1945","962"
"1946","262"
"1947","1502"
"1948","2187"
"1949","2109"
"1950","226"
"1951","588"
"1952","85"
