"numero de elemento","elemento"
"815","1626"
"814","1623"
"813","1620"
"812","1620"
"811","1620"
"810","1617"
"809","1616"
"808","1614"
"807","1614"
"806","1613"
"805","1610"
"804","1610"
"803","1609"
"802","1606"
"801","1606"
"800","1604"
"799","1601"
"798","1600"
"797","1596"
"796","1594"
"795","1593"
"794","1592"
"793","1591"
"792","1590"
"791","1589"
"790","1588"
"789","1580"
"788","1578"
"787","1577"
"786","1576"
"785","1569"
"784","1568"
"783","1567"
"782","1565"
"781","1563"
"780","1563"
"779","1562"
"778","1558"
"777","1558"
"776","1557"
"775","1556"
"774","1555"
"773","1555"
"772","1554"
"771","1553"
"770","1552"
"769","1550"
"768","1549"
"767","1548"
"766","1547"
"765","1545"
"764","1543"
"763","1542"
"762","1540"
"761","1539"
"760","1537"
"759","1536"
"758","1532"
"757","1532"
"756","1530"
"755","1530"
"754","1528"
"753","1525"
"752","1519"
"751","1518"
"750","1517"
"749","1517"
"748","1515"
"747","1515"
"746","1513"
"745","1512"
"744","1511"
"743","1505"
"742","1503"
"741","1501"
"740","1500"
"739","1499"
"738","1496"
"737","1490"
"736","1489"
"735","1488"
"734","1486"
"733","1484"
"732","1484"
"731","1479"
"730","1477"
"729","1477"
"728","1476"
"727","1476"
"726","1475"
"725","1474"
"724","1473"
"723","1471"
"722","1470"
"721","1468"
"720","1466"
"719","1466"
"718","1458"
"717","1458"
"716","1457"
"715","1457"
"714","1455"
"713","1454"
"712","1454"
"711","1452"
"710","1450"
"709","1446"
"708","1445"
"707","1445"
"706","1436"
"705","1432"
"704","1430"
"703","1427"
"702","1426"
"701","1426"
"700","1426"
"699","1424"
"698","1421"
"697","1419"
"696","1415"
"695","1414"
"694","1409"
"693","1408"
"692","1405"
"691","1400"
"690","1396"
"689","1393"
"688","1389"
"687","1388"
"686","1388"
"685","1387"
"684","1383"
"683","1382"
"682","1381"
"681","1374"
"680","1373"
"679","1369"
"678","1368"
"677","1368"
"676","1367"
"675","1366"
"674","1363"
"673","1361"
"672","1358"
"671","1351"
"670","1343"
"669","1343"
"668","1341"
"667","1339"
"666","1338"
"665","1332"
"664","1331"
"663","1329"
"662","1329"
"661","1328"
"660","1327"
"659","1325"
"658","1321"
"657","1321"
"656","1320"
"655","1320"
"654","1319"
"653","1319"
"652","1319"
"651","1313"
"650","1306"
"649","1302"
"648","1301"
"647","1299"
"646","1299"
"645","1297"
"644","1291"
"643","1289"
"642","1289"
"641","1289"
"640","1288"
"639","1287"
"638","1286"
"637","1285"
"636","1282"
"635","1282"
"634","1281"
"633","1280"
"632","1277"
"631","1265"
"630","1263"
"629","1261"
"628","1256"
"627","1253"
"626","1250"
"625","1245"
"624","1244"
"623","1240"
"622","1238"
"621","1237"
"620","1235"
"619","1233"
"618","1228"
"617","1226"
"616","1226"
"615","1224"
"614","1223"
"613","1219"
"612","1217"
"611","1216"
"610","1215"
"609","1214"
"608","1214"
"607","1212"
"606","1211"
"605","1209"
"604","1209"
"603","1208"
"602","1205"
"601","1205"
"600","1203"
"599","1203"
"598","1202"
"597","1202"
"596","1200"
"595","1200"
"594","1199"
"593","1197"
"592","1196"
"591","1194"
"590","1190"
"589","1187"
"588","1182"
"587","1182"
"586","1182"
"585","1181"
"584","1176"
"583","1175"
"582","1170"
"581","1170"
"580","1163"
"579","1161"
"578","1156"
"577","1153"
"576","1149"
"575","1149"
"574","1149"
"573","1144"
"572","1144"
"571","1142"
"570","1140"
"569","1138"
"568","1133"
"567","1123"
"566","1123"
"565","1121"
"564","1121"
"563","1118"
"562","1117"
"561","1112"
"560","1112"
"559","1110"
"558","1110"
"557","1106"
"556","1095"
"555","1095"
"554","1093"
"553","1093"
"552","1090"
"551","1088"
"550","1088"
"549","1087"
"548","1085"
"547","1084"
"546","1083"
"545","1081"
"544","1081"
"543","1079"
"542","1076"
"541","1074"
"540","1074"
"539","1074"
"538","1072"
"537","1072"
"536","1068"
"535","1065"
"534","1059"
"533","1058"
"532","1058"
"531","1049"
"530","1043"
"529","1043"
"528","1040"
"527","1038"
"526","1035"
"525","1033"
"524","1032"
"523","1032"
"522","1027"
"521","1024"
"520","1023"
"519","1018"
"518","1015"
"517","1015"
"516","1015"
"515","1011"
"514","1010"
"513","1010"
"512","1010"
"511","1009"
"510","1008"
"509","1005"
"508","1004"
"507","998"
"506","994"
"505","992"
"504","990"
"503","989"
"502","987"
"501","986"
"500","983"
"499","983"
"498","982"
"497","979"
"496","976"
"495","975"
"494","972"
"493","971"
"492","970"
"491","968"
"490","964"
"489","962"
"488","961"
"487","959"
"486","955"
"485","954"
"484","953"
"483","947"
"482","947"
"481","944"
"480","943"
"479","943"
"478","938"
"477","936"
"476","934"
"475","932"
"474","932"
"473","928"
"472","928"
"471","926"
"470","924"
"469","920"
"468","918"
"467","917"
"466","917"
"465","916"
"464","916"
"463","914"
"462","913"
"461","908"
"460","907"
"459","905"
"458","904"
"457","901"
"456","898"
"455","895"
"454","895"
"453","894"
"452","892"
"451","892"
"450","889"
"449","888"
"448","887"
"447","887"
"446","885"
"445","884"
"444","878"
"443","875"
"442","873"
"441","871"
"440","871"
"439","870"
"438","869"
"437","866"
"436","863"
"435","861"
"434","860"
"433","859"
"432","858"
"431","853"
"430","853"
"429","852"
"428","850"
"427","849"
"426","849"
"425","844"
"424","844"
"423","843"
"422","839"
"421","835"
"420","833"
"419","833"
"418","830"
"417","826"
"416","826"
"415","823"
"414","823"
"413","819"
"412","818"
"411","816"
"410","816"
"409","812"
"408","810"
"407","808"
"406","806"
"405","805"
"404","798"
"403","796"
"402","796"
"401","796"
"400","795"
"399","795"
"398","794"
"397","793"
"396","791"
"395","789"
"394","785"
"393","785"
"392","778"
"391","776"
"390","773"
"389","773"
"388","773"
"387","771"
"386","766"
"385","765"
"384","765"
"383","765"
"382","762"
"381","761"
"380","761"
"379","759"
"378","758"
"377","757"
"376","756"
"375","751"
"374","749"
"373","748"
"372","747"
"371","741"
"370","740"
"369","736"
"368","736"
"367","735"
"366","732"
"365","731"
"364","730"
"363","727"
"362","723"
"361","722"
"360","722"
"359","719"
"358","717"
"357","717"
"356","712"
"355","711"
"354","710"
"353","710"
"352","709"
"351","705"
"350","704"
"349","701"
"348","697"
"347","697"
"346","696"
"345","694"
"344","692"
"343","689"
"342","687"
"341","686"
"340","684"
"339","684"
"338","683"
"337","682"
"336","682"
"335","680"
"334","680"
"333","679"
"332","679"
"331","679"
"330","676"
"329","676"
"328","675"
"327","675"
"326","674"
"325","672"
"324","671"
"323","659"
"322","654"
"321","654"
"320","654"
"319","649"
"318","649"
"317","648"
"316","645"
"315","641"
"314","641"
"313","641"
"312","638"
"311","637"
"310","636"
"309","634"
"308","633"
"307","633"
"306","632"
"305","630"
"304","626"
"303","624"
"302","621"
"301","615"
"300","615"
"299","613"
"298","611"
"297","605"
"296","604"
"295","604"
"294","602"
"293","600"
"292","599"
"291","597"
"290","594"
"289","594"
"288","591"
"287","587"
"286","583"
"285","583"
"284","580"
"283","580"
"282","578"
"281","575"
"280","575"
"279","574"
"278","569"
"277","565"
"276","563"
"275","562"
"274","562"
"273","562"
"272","560"
"271","559"
"270","558"
"269","556"
"268","556"
"267","555"
"266","554"
"265","551"
"264","549"
"263","547"
"262","539"
"261","539"
"260","539"
"259","538"
"258","538"
"257","537"
"256","534"
"255","534"
"254","533"
"253","532"
"252","532"
"251","530"
"250","527"
"249","527"
"248","524"
"247","515"
"246","514"
"245","514"
"244","512"
"243","511"
"242","509"
"241","509"
"240","508"
"239","506"
"238","503"
"237","501"
"236","499"
"235","499"
"234","499"
"233","496"
"232","495"
"231","494"
"230","494"
"229","491"
"228","489"
"227","488"
"226","487"
"225","486"
"224","486"
"223","483"
"222","483"
"221","480"
"220","478"
"219","477"
"218","477"
"217","473"
"216","470"
"215","469"
"214","468"
"213","464"
"212","457"
"211","456"
"210","456"
"209","454"
"208","451"
"207","450"
"206","445"
"205","436"
"204","432"
"203","430"
"202","429"
"201","426"
"200","422"
"199","419"
"198","418"
"197","417"
"196","415"
"195","412"
"194","411"
"193","408"
"192","407"
"191","406"
"190","406"
"189","404"
"188","402"
"187","401"
"186","400"
"185","399"
"184","388"
"183","388"
"182","388"
"181","387"
"180","386"
"179","386"
"178","375"
"177","375"
"176","373"
"175","371"
"174","371"
"173","370"
"172","369"
"171","367"
"170","364"
"169","362"
"168","361"
"167","361"
"166","358"
"165","358"
"164","355"
"163","355"
"162","355"
"161","351"
"160","351"
"159","349"
"158","348"
"157","345"
"156","344"
"155","344"
"154","344"
"153","343"
"152","336"
"151","336"
"150","336"
"149","335"
"148","335"
"147","335"
"146","333"
"145","331"
"144","328"
"143","323"
"142","323"
"141","315"
"140","313"
"139","310"
"138","309"
"137","307"
"136","305"
"135","304"
"134","302"
"133","302"
"132","301"
"131","299"
"130","298"
"129","296"
"128","293"
"127","287"
"126","287"
"125","286"
"124","285"
"123","284"
"122","280"
"121","278"
"120","274"
"119","271"
"118","270"
"117","269"
"116","267"
"115","261"
"114","260"
"113","260"
"112","256"
"111","252"
"110","251"
"109","247"
"108","244"
"107","242"
"106","242"
"105","241"
"104","241"
"103","241"
"102","240"
"101","240"
"100","240"
"99","240"
"98","237"
"97","237"
"96","235"
"95","233"
"94","231"
"93","231"
"92","226"
"91","226"
"90","225"
"89","224"
"88","223"
"87","222"
"86","222"
"85","219"
"84","218"
"83","217"
"82","216"
"81","213"
"80","210"
"79","209"
"78","209"
"77","208"
"76","206"
"75","202"
"74","199"
"73","196"
"72","194"
"71","192"
"70","191"
"69","185"
"68","183"
"67","183"
"66","181"
"65","180"
"64","175"
"63","173"
"62","168"
"61","167"
"60","163"
"59","156"
"58","155"
"57","154"
"56","152"
"55","149"
"54","145"
"53","140"
"52","131"
"51","129"
"50","121"
"49","106"
"48","103"
"47","103"
"46","102"
"45","99"
"44","98"
"43","94"
"42","93"
"41","90"
"40","85"
"39","85"
"38","83"
"37","82"
"36","79"
"35","77"
"34","73"
"33","73"
"32","71"
"31","69"
"30","67"
"29","66"
"28","66"
"27","66"
"26","65"
"25","62"
"24","61"
"23","60"
"22","53"
"21","52"
"20","51"
"19","48"
"18","46"
"17","39"
"16","37"
"15","37"
"14","34"
"13","31"
"12","29"
"11","29"
"10","27"
"9","27"
"8","26"
"7","24"
"6","24"
"5","24"
"4","24"
"3","13"
"2","10"
"1","6"
