"numero de elemento","elemento"
"348","1391"
"347","1385"
"346","1385"
"345","1378"
"344","1378"
"343","1375"
"342","1372"
"341","1364"
"340","1362"
"339","1360"
"338","1358"
"337","1354"
"336","1353"
"335","1348"
"334","1347"
"333","1346"
"332","1341"
"331","1339"
"330","1337"
"329","1336"
"328","1326"
"327","1314"
"326","1308"
"325","1307"
"324","1305"
"323","1302"
"322","1297"
"321","1296"
"320","1294"
"319","1285"
"318","1284"
"317","1277"
"316","1265"
"315","1263"
"314","1252"
"313","1244"
"312","1244"
"311","1233"
"310","1230"
"309","1224"
"308","1222"
"307","1206"
"306","1204"
"305","1199"
"304","1195"
"303","1186"
"302","1184"
"301","1180"
"300","1177"
"299","1177"
"298","1174"
"297","1170"
"296","1165"
"295","1161"
"294","1155"
"293","1153"
"292","1149"
"291","1148"
"290","1140"
"289","1138"
"288","1133"
"287","1132"
"286","1132"
"285","1126"
"284","1122"
"283","1121"
"282","1120"
"281","1120"
"280","1116"
"279","1116"
"278","1107"
"277","1104"
"276","1103"
"275","1102"
"274","1098"
"273","1091"
"272","1088"
"271","1081"
"270","1076"
"269","1070"
"268","1070"
"267","1070"
"266","1067"
"265","1061"
"264","1055"
"263","1051"
"262","1048"
"261","1048"
"260","1048"
"259","1047"
"258","1044"
"257","1037"
"256","1032"
"255","1032"
"254","1028"
"253","1026"
"252","1019"
"251","1010"
"250","1010"
"249","1005"
"248","1004"
"247","1004"
"246","995"
"245","983"
"244","982"
"243","968"
"242","967"
"241","959"
"240","957"
"239","954"
"238","949"
"237","949"
"236","946"
"235","944"
"234","943"
"233","938"
"232","927"
"231","926"
"230","913"
"229","906"
"228","903"
"227","903"
"226","902"
"225","899"
"224","897"
"223","896"
"222","893"
"221","888"
"220","884"
"219","881"
"218","875"
"217","873"
"216","864"
"215","848"
"214","838"
"213","832"
"212","829"
"211","828"
"210","828"
"209","827"
"208","826"
"207","825"
"206","817"
"205","807"
"204","804"
"203","793"
"202","793"
"201","787"
"200","785"
"199","782"
"198","779"
"197","778"
"196","774"
"195","767"
"194","766"
"193","763"
"192","760"
"191","754"
"190","753"
"189","748"
"188","748"
"187","744"
"186","743"
"185","733"
"184","731"
"183","712"
"182","711"
"181","705"
"180","701"
"179","699"
"178","695"
"177","677"
"176","667"
"175","660"
"174","653"
"173","651"
"172","651"
"171","643"
"170","643"
"169","642"
"168","638"
"167","637"
"166","635"
"165","631"
"164","629"
"163","624"
"162","622"
"161","620"
"160","614"
"159","608"
"158","607"
"157","606"
"156","597"
"155","595"
"154","593"
"153","590"
"152","584"
"151","583"
"150","582"
"149","581"
"148","573"
"147","566"
"146","560"
"145","553"
"144","549"
"143","541"
"142","527"
"141","525"
"140","524"
"139","523"
"138","522"
"137","520"
"136","518"
"135","515"
"134","515"
"133","510"
"132","510"
"131","497"
"130","485"
"129","484"
"128","478"
"127","475"
"126","462"
"125","461"
"124","459"
"123","455"
"122","440"
"121","421"
"120","417"
"119","415"
"118","411"
"117","409"
"116","402"
"115","402"
"114","397"
"113","385"
"112","375"
"111","374"
"110","374"
"109","371"
"108","365"
"107","360"
"106","358"
"105","356"
"104","353"
"103","353"
"102","353"
"101","350"
"100","350"
"99","350"
"98","340"
"97","339"
"96","338"
"95","336"
"94","332"
"93","325"
"92","304"
"91","303"
"90","302"
"89","299"
"88","294"
"87","294"
"86","291"
"85","283"
"84","279"
"83","274"
"82","267"
"81","259"
"80","259"
"79","255"
"78","253"
"77","249"
"76","248"
"75","246"
"74","245"
"73","244"
"72","242"
"71","227"
"70","225"
"69","221"
"68","215"
"67","214"
"66","213"
"65","212"
"64","211"
"63","208"
"62","207"
"61","206"
"60","201"
"59","196"
"58","196"
"57","191"
"56","191"
"55","187"
"54","184"
"53","181"
"52","181"
"51","177"
"50","175"
"49","171"
"48","171"
"47","170"
"46","166"
"45","164"
"44","163"
"43","149"
"42","145"
"41","140"
"40","132"
"39","131"
"38","130"
"37","127"
"36","127"
"35","125"
"34","124"
"33","123"
"32","122"
"31","119"
"30","117"
"29","116"
"28","114"
"27","110"
"26","106"
"25","105"
"24","97"
"23","70"
"22","68"
"21","68"
"20","68"
"19","66"
"18","56"
"17","49"
"16","44"
"15","43"
"14","40"
"13","40"
"12","38"
"11","37"
"10","36"
"9","33"
"8","32"
"7","31"
"6","20"
"5","13"
"4","7"
"3","7"
"2","4"
"1","4"
