"numero de elemento","elemento"
"590","14091"
"591","11133"
"592","11352"
"593","16118"
"594","12027"
"595","15100"
"596","19278"
"597","9643"
"598","19534"
"599","1582"
"600","12533"
"601","15426"
"602","1879"
"603","8592"
"604","16233"
"605","2055"
"606","15045"
"607","18952"
"608","12115"
"609","19969"
"610","10711"
"611","12967"
"612","3091"
"613","10884"
"614","12175"
"615","3871"
"616","6240"
"617","10803"
"618","18559"
"619","1218"
"620","3238"
"621","7574"
"622","18688"
"623","6066"
"624","18830"
"625","10067"
"626","16674"
"627","7850"
"628","15963"
"629","18700"
"630","8030"
"631","15272"
"632","8048"
"633","17238"
"634","871"
"635","16917"
"636","17904"
"637","5137"
"638","16030"
"639","17075"
"640","4637"
"641","8744"
"642","5317"
"643","12898"
"644","15490"
"645","6183"
"646","3179"
"647","6830"
"648","10572"
"649","13460"
"650","3494"
"651","10105"
"652","883"
"653","4172"
"654","863"
"655","10368"
"656","7702"
"657","14523"
"658","14599"
"659","3085"
"660","6212"
"661","1910"
"662","7144"
"663","1433"
"664","18359"
"665","6649"
"666","1686"
"667","17147"
"668","507"
"669","7960"
"670","15172"
"671","15986"
"672","1325"
"673","6948"
"674","15250"
"675","14891"
"676","13310"
"677","13757"
"678","8036"
"679","7279"
"680","10743"
"681","15150"
"682","9391"
"683","5515"
"684","630"
"685","1385"
"686","16140"
"687","1213"
"688","15574"
"689","2176"
"690","13231"
"691","18201"
"692","14829"
"693","13181"
"694","14321"
"695","5494"
"696","2830"
"697","1727"
"698","9832"
"699","3959"
"700","9359"
"701","10482"
"702","12569"
"703","1465"
"704","17510"
"705","18377"
"706","15524"
"707","9942"
"708","11500"
"709","11354"
"710","7262"
"711","19028"
"712","19107"
"713","19094"
"714","3228"
"715","18350"
"716","15796"
"717","2435"
"718","10923"
"719","6396"
"720","19793"
"721","19064"
"722","10044"
"723","9985"
"724","3513"
"725","3605"
"726","19868"
"727","1265"
"728","7417"
"729","14749"
"730","3394"
"731","573"
"732","16304"
"733","17905"
"734","8066"
"735","2365"
"736","4427"
"737","13098"
"738","15935"
"739","9016"
"740","13487"
"741","11858"
"742","5661"
"743","13427"
"744","5974"
"745","5983"
"746","18643"
"747","4116"
"748","2896"
"749","6125"
"750","19903"
"751","8433"
"752","8234"
"753","8695"
"754","18900"
"755","12506"
"756","6956"
"757","12274"
"758","14767"
"759","10912"
"760","2045"
"761","8486"
"762","17863"
"763","13792"
"764","13185"
"765","11338"
"766","15747"
"767","5328"
"768","130"
"769","5691"
"770","13317"
"771","15813"
"772","5516"
"773","17976"
"774","6020"
"775","4063"
"776","5842"
"777","18429"
"778","887"
"779","19665"
"780","11151"
"781","15290"
"782","7693"
"783","19889"
"784","9575"
"785","8848"
"786","1914"
"787","12984"
"788","9932"
"789","18471"
"790","12876"
"791","8022"
"792","12924"
"793","4335"
"794","19388"
"795","17013"
"796","19879"
"797","2513"
"798","17343"
"799","15304"
"800","1870"
"801","13552"
"802","2268"
"803","17617"
"804","9927"
"805","11106"
"806","18808"
"807","19948"
"808","3965"
"809","2885"
"810","11117"
"811","4347"
"812","11796"
"813","2368"
"814","3929"
"815","814"
"816","15819"
"817","15959"
"818","8947"
"819","14894"
"820","6938"
"821","17194"
"822","18296"
"823","1831"
"824","699"
"825","6123"
"826","17315"
"827","8560"
"828","10469"
"829","10874"
"830","3420"
"831","10840"
"832","10579"
"833","8031"
"834","9671"
"835","14159"
"836","3107"
"837","12546"
"838","13597"
"839","12654"
"840","12474"
"841","6954"
"842","4408"
"843","16452"
"844","1988"
"845","17169"
"846","13415"
"847","2014"
"848","17018"
"849","289"
"850","18978"
"851","4465"
"852","956"
"853","14285"
"854","17943"
"855","6311"
"856","958"
"857","15630"
"858","3266"
"859","10820"
"860","12096"
"861","19449"
"862","2652"
"863","10708"
"864","13172"
"865","1977"
"866","266"
"867","8212"
"868","1444"
"869","6190"
"870","13655"
"871","10041"
"872","1548"
"873","16065"
"874","3580"
"875","14080"
"876","8643"
"877","11650"
"878","16219"
"879","3123"
"880","17431"
"881","3137"
"882","3563"
"883","18869"
"884","3126"
"885","4774"
"886","15629"
"887","19595"
"888","8681"
"889","18381"
"890","13149"
"891","17414"
"892","7483"
"893","3905"
"894","4420"
"895","4369"
"896","18839"
"897","4724"
"898","15210"
"899","19603"
"900","4655"
"901","11672"
"902","17801"
"903","5954"
"904","12729"
"905","14589"
"906","4861"
"907","2245"
"908","19572"
"909","3368"
"910","11864"
"911","14627"
"912","5640"
"913","1324"
"914","15954"
"915","16173"
"916","9644"
"917","1895"
"918","541"
"919","965"
"920","3169"
"921","8444"
"922","4886"
"923","4682"
"924","11899"
"925","7688"
"926","5591"
"927","6465"
"928","319"
"929","11587"
"930","18154"
"931","17313"
"932","1704"
"933","19125"
"934","18136"
"935","9083"
"936","12676"
"937","11731"
"938","10304"
"939","15205"
"940","7259"
"941","3093"
"942","643"
"943","16577"
"944","15152"
"945","15477"
"946","4059"
"947","12270"
"948","10400"
"949","133"
"950","15340"
"951","5483"
"952","680"
"953","19853"
"954","11667"
"955","5923"
"956","19203"
"957","3040"
"958","18171"
"959","17050"
"960","14704"
"961","15387"
"962","8654"
"963","13234"
"964","3154"
"965","14265"
"966","12201"
"967","506"
"968","9201"
"969","13750"
"970","12040"
"971","1524"
"972","5342"
"973","19358"
"974","11040"
"975","8545"
"976","19091"
"977","5584"
"978","12587"
"979","8748"
"980","7673"
"981","10708"
"982","2302"
"983","10640"
"984","12963"
"985","9750"
"986","87"
"987","9830"
"988","9752"
"989","16351"
"990","1010"
"991","3951"
"992","12878"
"993","16143"
"994","8635"
"995","14010"
"996","19761"
"997","3321"
"998","16669"
"999","14162"
"1000","7748"
"1001","954"
"1002","1401"
"1003","18823"
"1004","5150"
"1005","14455"
"1006","4147"
"1007","3448"
"1008","9717"
"1009","6706"
"1010","16454"
"1011","11386"
"1012","6553"
"1013","14856"
"1014","23"
"1015","18888"
"1016","11606"
"1017","8139"
"1018","3814"
"1019","12615"
"1020","7261"
"1021","13847"
"1022","5089"
"1023","18164"
"1024","15645"
"1025","7251"
"1026","18068"
"1027","5356"
"1028","16555"
"1029","2886"
"1030","11707"
"1031","11287"
"1032","960"
"1033","16436"
"1034","6360"
"1035","5842"
"1036","17537"
"1037","15475"
"1038","9599"
"1039","24"
"1040","10394"
"1041","6542"
"1042","7022"
"1043","10413"
"1044","13540"
"1045","4021"
"1046","12634"
"1047","3143"
"1048","5574"
"1049","17599"
"1050","11205"
"1051","10809"
"1052","13879"
"1053","13501"
"1054","15692"
"1055","7741"
"1056","18625"
"1057","7260"
"1058","9117"
"1059","7293"
"1060","2337"
"1061","5847"
"1062","8613"
"1063","3453"
"1064","18699"
"1065","19575"
"1066","11943"
"1067","553"
"1068","14763"
"1069","15048"
"1070","14985"
"1071","15415"
"1072","8742"
"1073","15865"
"1074","5833"
"1075","16921"
"1076","5119"
"1077","14191"
"1078","15117"
"1079","2625"
"1080","17397"
"1081","1382"
"1082","15735"
"1083","3857"
"1084","10698"
"1085","934"
"1086","17079"
"1087","2942"
"1088","9246"
"1089","17054"
"1090","3962"
"1091","14560"
"1092","5497"
"1093","15999"
"1094","6497"
"1095","3897"
"1096","3976"
"1097","16823"
"1098","12620"
"1099","6399"
"1100","5087"
"1101","7113"
"1102","19477"
"1103","7336"
"1104","2109"
"1105","13510"
"1106","3994"
"1107","17393"
"1108","9901"
"1109","9034"
"1110","18418"
"1111","19915"
"1112","19721"
"1113","1461"
"1114","384"
"1115","13986"
"1116","10937"
"1117","15044"
"1118","8773"
"1119","10699"
"1120","19672"
"1121","8171"
"1122","3920"
"1123","9706"
"1124","8887"
"1125","11442"
"1126","1169"
"1127","3933"
"1128","11099"
"1129","777"
"1130","13067"
"1131","13897"
"1132","7298"
"1133","17801"
"1134","19047"
"1135","18239"
"1136","9763"
"1137","7881"
"1138","14469"
"1139","8042"
"1140","18995"
"1141","697"
"1142","6894"
"1143","17399"
"1144","19556"
"1145","12255"
"1146","17541"
"1147","17633"
"1148","3976"
"1149","10476"
"1150","15163"
"1151","5881"
"1152","10195"
"1153","7481"
"1154","13186"
"1155","6895"
"1156","190"
"1157","3843"
"1158","1305"
"1159","1311"
"1160","11496"
"1161","8417"
"1162","10086"
"1163","17402"
"1164","17943"
"1165","7710"
"1166","10499"
"1167","7184"
"1168","17404"
"1169","11255"
"1170","975"
"1171","5367"
"1172","2645"
"1173","15890"
"1174","12036"
"1175","13179"
"1176","10316"
"1177","11608"
"1178","2856"
"1179","15906"
"1180","15836"
"1181","13458"
"1182","14013"
"1183","4571"
"1184","12083"
"1185","16508"
"1186","19156"
"1187","19202"
"1188","17587"
"1189","6600"
"1190","11423"
"1191","13522"
"1192","14579"
"1193","11281"
"1194","19267"
"1195","7368"
"1196","9443"
"1197","5754"
"1198","1676"
"1199","10991"
"1200","2989"
"1201","14115"
"1202","10714"
"1203","14766"
"1204","11446"
"1205","15975"
"1206","5818"
"1207","7178"
"1208","483"
"1209","14613"
"1210","13807"
"1211","3897"
"1212","7673"
"1213","16233"
"1214","47"
"1215","19556"
"1216","893"
"1217","10887"
"1218","2090"
"1219","13112"
"1220","12794"
"1221","4275"
"1222","9285"
"1223","16010"
"1224","18048"
"1225","6575"
"1226","19013"
"1227","6820"
"1228","15497"
"1229","1586"
"1230","4007"
"1231","2161"
"1232","18392"
"1233","1474"
"1234","3597"
"1235","15360"
"1236","9243"
"1237","2222"
"1238","6546"
"1239","8600"
"1240","10191"
"1241","15754"
"1242","14782"
"1243","19033"
"1244","7074"
"1245","8519"
"1246","12981"
"1247","19722"
"1248","7475"
"1249","5294"
"1250","8521"
"1251","13669"
"1252","16693"
"1253","16345"
"1254","2960"
"1255","5083"
"1256","13235"
"1257","2095"
"1258","10385"
"1259","3333"
"1260","7246"
"1261","2298"
"1262","16760"
"1263","5256"
"1264","17922"
"1265","5575"
"1266","3529"
"1267","2884"
"1268","19783"
"1269","6137"
"1270","19057"
"1271","17242"
"1272","18898"
"1273","13770"
"1274","12407"
"1275","13815"
"1276","2907"
"1277","7551"
"1278","4274"
"1279","6113"
"1280","13914"
"1281","14854"
"1282","8596"
"1283","18716"
"1284","2347"
"1285","11407"
"1286","13124"
"1287","5850"
"1288","19888"
"1289","7492"
"1290","14314"
"1291","19805"
"1292","16854"
"1293","4166"
"1294","11875"
"1295","874"
"1296","2671"
"1297","9638"
"1298","9972"
"1299","1484"
"1300","1406"
"1301","15773"
"1302","3643"
"1303","7906"
"1304","978"
"1305","12137"
"1306","8352"
"1307","3814"
"1308","3786"
"1309","16100"
"1310","11851"
"1311","8379"
"1312","9046"
"1313","11202"
"1314","8112"
"1315","9202"
"1316","15998"
"1317","15559"
"1318","11493"
"1319","10393"
"1320","19644"
"1321","4770"
"1322","6260"
"1323","13313"
"1324","4548"
"1325","3146"
"1326","3083"
"1327","778"
"1328","17124"
"1329","15284"
"1330","2257"
"1331","17229"
"1332","6310"
"1333","1710"
"1334","13907"
"1335","19622"
"1336","1586"
"1337","16859"
"1338","13180"
"1339","1947"
"1340","16560"
"1341","4491"
"1342","10020"
"1343","8718"
"1344","16204"
"1345","5847"
"1346","11647"
"1347","17627"
"1348","10866"
"1349","9622"
"1350","4374"
"1351","18958"
"1352","6233"
"1353","16190"
"1354","13907"
"1355","2084"
"1356","16604"
"1357","13114"
"1358","1141"
"1359","18044"
"1360","16195"
"1361","4644"
"1362","4292"
"1363","539"
"1364","17024"
"1365","8064"
"1366","17950"
"1367","13368"
"1368","16661"
"1369","4341"
"1370","6864"
"1371","8010"
"1372","8307"
"1373","11529"
"1374","16416"
"1375","2540"
"1376","4062"
"1377","10071"
"1378","9575"
"1379","14570"
"1380","3660"
"1381","14864"
"1382","14236"
"1383","11500"
"1384","3436"
"1385","16683"
"1386","10412"
"1387","4060"
"1388","14211"
"1389","1098"
"1390","7941"
"1391","8244"
"1392","8177"
"1393","11563"
"1394","2033"
"1395","10313"
"1396","3827"
"1397","15879"
"1398","10241"
"1399","14734"
"1400","13345"
"1401","10347"
"1402","13055"
"1403","2727"
"1404","10231"
"1405","13072"
"1406","12261"
"1407","19467"
"1408","11601"
"1409","249"
"1410","1579"
"1411","5812"
"1412","10096"
"1413","7688"
"1414","6395"
"1415","2247"
"1416","5177"
"1417","14622"
"1418","5153"
"1419","10746"
"1420","18685"
"1421","13902"
"1422","11199"
"1423","1991"
"1424","2579"
"1425","5724"
"1426","8509"
"1427","14284"
"1428","4768"
"1429","9783"
"1430","10461"
"1431","17659"
"1432","1689"
"1433","1615"
"1434","7181"
"1435","581"
"1436","12352"
"1437","5749"
"1438","3413"
"1439","926"
"1440","14410"
"1441","14287"
"1442","400"
"1443","18605"
"1444","19489"
"1445","2836"
"1446","6423"
"1447","979"
"1448","3493"
"1449","17226"
"1450","17465"
"1451","14677"
"1452","2029"
"1453","3481"
"1454","8967"
"1455","10407"
"1456","8459"
"1457","11275"
"1458","19979"
"1459","9175"
"1460","2990"
"1461","4323"
"1462","9401"
"1463","14995"
"1464","19617"
"1465","15864"
"1466","5726"
"1467","18105"
"1468","14576"
"1469","18572"
"1470","18261"
"1471","19961"
"1472","15915"
"1473","781"
"1474","4921"
"1475","13128"
"1476","1187"
"1477","3655"
"1478","17268"
"1479","19076"
"1480","13106"
"1481","16899"
"1482","4085"
"1483","17567"
"1484","10327"
"1485","7361"
"1486","2016"
"1487","18314"
"1488","15902"
"1489","5677"
"1490","1280"
"1491","6271"
"1492","10430"
"1493","737"
"1494","3704"
"1495","17451"
"1496","3644"
"1497","11863"
"1498","14743"
"1499","2838"
"1500","17742"
"1501","1321"
"1502","17353"
"1503","12240"
"1504","7258"
"1505","13767"
"1506","6058"
"1507","4730"
"1508","13595"
"1509","13716"
"1510","1557"
"1511","4174"
"1512","5637"
"1513","16798"
"1514","4187"
"1515","17357"
"1516","14240"
"1517","18744"
"1518","6863"
"1519","10339"
"1520","9745"
"1521","342"
"1522","11486"
"1523","18552"
"1524","17751"
"1525","8931"
"1526","12125"
"1527","10165"
"1528","9200"
"1529","9538"
"1530","17658"
"1531","3153"
"1532","9148"
"1533","17184"
"1534","10804"
"1535","88"
"1536","6681"
"1537","18418"
"1538","7527"
"1539","13367"
"1540","17869"
"1541","4433"
"1542","12799"
"1543","3238"
"1544","7843"
"1545","8270"
"1546","3662"
"1547","1618"
"1548","12332"
"1549","723"
"1550","4088"
"1551","15558"
"1552","19142"
"1553","15960"
"1554","18763"
"1555","16885"
"1556","5243"
"1557","8959"
"1558","4301"
"1559","1447"
"1560","9536"
"1561","18381"
"1562","558"
"1563","7806"
"1564","15358"
"1565","1349"
"1566","18268"
"1567","419"
"1568","5678"
"1569","9634"
"1570","6708"
"1571","3698"
"1572","19612"
"1573","18736"
"1574","18934"
"1575","17759"
"1576","13006"
"1577","3880"
"1578","9554"
"1579","5251"
"1580","17854"
"1581","4775"
"1582","10815"
"1583","19783"
"1584","3043"
"1585","16105"
"1586","11883"
"1587","4139"
"1588","18190"
"1589","17703"
"1590","1964"
"1591","16308"
"1592","15056"
"1593","5066"
"1594","11348"
"1595","17296"
"1596","5849"
"1597","203"
"1598","13155"
"1599","9479"
"1600","5595"
"1601","6986"
"1602","12150"
"1603","10624"
"1604","13357"
"1605","5222"
"1606","7614"
"1607","11149"
"1608","12715"
"1609","11359"
"1610","236"
"1611","9012"
"1612","12955"
"1613","15110"
"1614","12136"
"1615","1658"
"1616","13386"
"1617","6333"
"1618","9984"
"1619","18350"
"1620","17685"
"1621","592"
"1622","16317"
"1623","2160"
"1624","7588"
"1625","18320"
"1626","3570"
"1627","15900"
"1628","5808"
"1629","18248"
"1630","7534"
"1631","16887"
"1632","15590"
"1633","15262"
"1634","12112"
"1635","4533"
"1636","9763"
"1637","4712"
"1638","12890"
"1639","10020"
"1640","10975"
"1641","19495"
"1642","13022"
"1643","568"
"1644","6342"
"1645","965"
"1646","342"
"1647","180"
"1648","5025"
"1649","7911"
"1650","19952"
"1651","2994"
"1652","5076"
"1653","1102"
"1654","8677"
"1655","4847"
"1656","4256"
"1657","9456"
"1658","1387"
"1659","9974"
"1660","3304"
"1661","12910"
"1662","15872"
"1663","16359"
"1664","11857"
"1665","3250"
"1666","5159"
"1667","16580"
"1668","19939"
"1669","14568"
"1670","1743"
"1671","17656"
"1672","7756"
"1673","14133"
"1674","12815"
"1675","5444"
"1676","18244"
"1677","16632"
"1678","18638"
"1679","16839"
"1680","1611"
"1681","9883"
"1682","13918"
"1683","11594"
"1684","5390"
"1685","8117"
"1686","7401"
"1687","357"
"1688","10760"
"1689","1120"
"1690","12995"
"1691","8817"
"1692","3845"
"1693","15315"
"1694","2975"
"1695","2219"
"1696","9154"
"1697","4475"
"1698","18270"
"1699","16386"
"1700","13552"
"1701","14491"
"1702","2145"
"1703","6781"
"1704","10296"
"1705","11516"
"1706","9248"
"1707","620"
"1708","7192"
"1709","5650"
"1710","12532"
"1711","9193"
"1712","8203"
"1713","1166"
"1714","19662"
"1715","12266"
"1716","13575"
"1717","1081"
"1718","18891"
"1719","9703"
"1720","11552"
"1721","16980"
"1722","15902"
"1723","11810"
"1724","1194"
"1725","6121"
"1726","14541"
"1727","6232"
"1728","15484"
"1729","17933"
"1730","19577"
"1731","578"
"1732","19471"
"1733","15604"
"1734","18132"
"1735","10056"
"1736","1125"
"1737","12561"
"1738","18519"
"1739","12355"
"1740","5863"
"1741","3817"
"1742","13003"
"1743","11885"
"1744","5255"
"1745","11795"
"1746","14917"
"1747","4840"
"1748","16068"
"1749","5710"
"1750","5839"
"1751","9479"
"1752","364"
"1753","17983"
"1754","14401"
"1755","5277"
"1756","15452"
"1757","19205"
"1758","11919"
"1759","16576"
"1760","9890"
"1761","14427"
"1762","4156"
"1763","19417"
"1764","7363"
"1765","9129"
"1766","10060"
"1767","6220"
"1768","17497"
"1769","10951"
"1770","13591"
"1771","13150"
"1772","14964"
"1773","4464"
"1774","7481"
"1775","16263"
"1776","258"
"1777","14334"
"1778","10918"
"1779","5078"
"1780","16937"
"1781","16552"
"1782","15899"
"1783","14523"
"1784","14800"
"1785","6741"
"1786","12559"
"1787","9397"
"1788","18334"
"1789","11355"
"1790","18409"
"1791","15257"
"1792","10714"
"1793","12089"
"1794","12683"
"1795","19547"
"1796","1137"
"1797","1997"
"1798","108"
"1799","18428"
"1800","18487"
"1801","9459"
"1802","4612"
"1803","19409"
"1804","900"
"1805","6074"
"1806","7872"
"1807","13804"
"1808","9824"
"1809","3492"
"1810","17973"
"1811","17833"
"1812","17593"
"1813","8347"
"1814","17585"
"1815","9206"
"1816","11408"
"1817","5771"
"1818","10221"
"1819","7551"
"1820","18548"
"1821","19679"
"1822","4478"
"1823","12246"
"1824","10599"
"1825","8315"
"1826","8427"
"1827","19420"
"1828","4029"
"1829","4756"
"1830","19321"
"1831","1070"
"1832","17954"
"1833","9959"
"1834","7714"
"1835","13391"
"1836","11483"
"1837","7837"
"1838","2885"
"1839","7310"
"1840","12260"
"1841","10361"
"1842","18519"
"1843","6484"
"1844","13785"
"1845","10586"
"1846","4854"
"1847","10700"
"1848","4817"
"1849","14804"
"1850","61"
"1851","5583"
"1852","14244"
"1853","17861"
"1854","18996"
"1855","5355"
"1856","16557"
"1857","887"
"1858","5471"
"1859","847"
"1860","8362"
"1861","8305"
"1862","10711"
"1863","4182"
"1864","14368"
"1865","9914"
"1866","13078"
"1867","17069"
"1868","13404"
"1869","14699"
"1870","5516"
"1871","14979"
"1872","17748"
"1873","14991"
"1874","13134"
"1875","364"
"1876","17100"
"1877","16283"
"1878","1486"
"1879","6289"
"1880","5333"
"1881","16420"
"1882","16709"
"1883","17272"
